Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
16:52:15 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
03/20/2019 13H,162800
03/20/2019 12H,165601
03/20/2019 11H,152064
03/20/2019 10H,137544
03/20/2019 09H,127858
03/20/2019 08H,124970
03/20/2019 07H,123235
03/20/2019 06H,124566
03/20/2019 05H,127639
03/20/2019 04H,134662
03/20/2019 03H,144713
03/20/2019 02H,153278
03/20/2019 01H,154022
03/20/2019 00H,148474
03/19/2019 23H,142332
03/19/2019 22H,138228
03/19/2019 21H,135065
03/19/2019 20H,134714
03/19/2019 19H,135239
03/19/2019 18H,137729
03/19/2019 17H,139913
03/19/2019 16H,145689
03/19/2019 15H,155490
03/19/2019 14H,160323
03/19/2019 13H,165028
03/19/2019 12H,165273
03/19/2019 11H,154330
03/19/2019 10H,137675
03/19/2019 09H,125489
03/19/2019 08H,121388
03/19/2019 07H,122834
03/19/2019 06H,124671
03/19/2019 05H,129279
03/19/2019 04H,136476
03/19/2019 03H,149630
03/19/2019 02H,158792
03/19/2019 01H,158393
03/19/2019 00H,152925
03/18/2019 23H,146334
03/18/2019 22H,142788
03/18/2019 21H,139831
03/18/2019 20H,140629
03/18/2019 19H,142796
03/18/2019 18H,146132
03/18/2019 17H,149079
03/18/2019 16H,155734
03/18/2019 15H,166588
03/18/2019 14H,175634
03/18/2019 13H,177549
03/18/2019 12H,172072
03/18/2019 11H,158282
03/18/2019 10H,139596
03/18/2019 09H,127795
03/18/2019 08H,123407
03/18/2019 07H,122204
03/18/2019 06H,123270
03/18/2019 05H,125524
03/18/2019 04H,130857
03/18/2019 03H,141731
03/18/2019 02H,149544
03/18/2019 01H,148294
03/18/2019 00H,139349
03/17/2019 23H,132039
03/17/2019 22H,127215
03/17/2019 21H,123537
03/17/2019 20H,123354
03/17/2019 19H,124144
03/17/2019 18H,126478
03/17/2019 17H,128758
03/17/2019 16H,132514
03/17/2019 15H,139653
03/17/2019 14H,142753
03/17/2019 13H,140129
03/17/2019 12H,134860
03/17/2019 11H,128278
03/17/2019 10H,122782
03/17/2019 09H,121504
03/17/2019 08H,120721
03/17/2019 07H,121592
03/17/2019 06H,124665
03/17/2019 05H,129177
03/17/2019 04H,129603
03/17/2019 03H,141267
03/17/2019 02H,146014
03/17/2019 01H,143635
03/17/2019 00H,137442
03/16/2019 23H,132095
03/16/2019 22H,128868
03/16/2019 21H,126838
03/16/2019 20H,126338
03/16/2019 19H,125587
03/16/2019 18H,128667
03/16/2019 17H,133018
03/16/2019 16H,136690
03/16/2019 15H,142972
03/16/2019 14H,142449
03/16/2019 13H,138193
03/16/2019 12H,131222
03/16/2019 11H,123963
03/16/2019 10H,117647
03/16/2019 09H,115660
03/16/2019 08H,115228
03/16/2019 07H,116402
03/16/2019 06H,119698
03/16/2019 05H,125603
03/16/2019 04H,131277
03/16/2019 03H,143940
03/16/2019 02H,149307
03/16/2019 01H,146169
03/16/2019 00H,140040
03/15/2019 23H,137890
03/15/2019 22H,136638
03/15/2019 21H,136029
03/15/2019 20H,134970
03/15/2019 19H,136061
03/15/2019 18H,136885
03/15/2019 17H,135952
03/15/2019 16H,137784
03/15/2019 15H,143989
03/15/2019 14H,144640
03/15/2019 13H,140784
03/15/2019 12H,134735
03/15/2019 11H,123593
03/15/2019 10H,111143
03/15/2019 09H,102726
03/15/2019 08H,99860
03/15/2019 07H,101518
03/15/2019 06H,106141
03/15/2019 05H,112938
03/15/2019 04H,124479
03/15/2019 03H,131672
03/15/2019 02H,140035
03/15/2019 01H,139913
03/15/2019 00H,136565
03/14/2019 23H,134846
03/14/2019 22H,131407
03/14/2019 21H,129957
03/14/2019 20H,128934
03/14/2019 19H,128977
03/14/2019 18H,127868
03/14/2019 17H,129589
03/14/2019 16H,133163
03/14/2019 15H,137358
03/14/2019 14H,142174
03/14/2019 13H,140104
03/14/2019 12H,135106
03/14/2019 11H,123559
03/14/2019 10H,110967
03/14/2019 09H,103227
03/14/2019 08H,102306
03/14/2019 07H,103736
03/14/2019 06H,106227
03/14/2019 05H,113021
03/14/2019 04H,125139
03/14/2019 03H,132015
03/14/2019 02H,139697
03/14/2019 01H,140949
03/14/2019 00H,137776
03/13/2019 23H,136703
03/13/2019 22H,135832
03/13/2019 21H,132528
03/13/2019 20H,129386
03/13/2019 19H,127346
03/13/2019 18H,127121
03/13/2019 17H,128439
03/13/2019 16H,129277
03/13/2019 15H,133752
03/13/2019 14H,136679
03/13/2019 13H,137499
03/13/2019 12H,138120
03/13/2019 11H,130282
03/13/2019 10H,119210
03/13/2019 09H,110896
03/13/2019 08H,108469
03/13/2019 07H,108934
03/13/2019 06H,112513
03/13/2019 05H,116896
03/13/2019 04H,123814
03/13/2019 03H,135185
03/13/2019 02H,142381
03/13/2019 01H,142658
03/13/2019 00H,139441
03/12/2019 23H,136122
03/12/2019 22H,132794
03/12/2019 21H,128833
03/12/2019 20H,126754
03/12/2019 19H,128715
03/12/2019 18H,131346
03/12/2019 17H,136018
03/12/2019 16H,141931
03/12/2019 15H,147711
03/12/2019 14H,150561
03/12/2019 13H,150702
03/12/2019 12H,151104
03/12/2019 11H,142509
03/12/2019 10H,129735
03/12/2019 09H,122154
03/12/2019 08H,120737
03/12/2019 07H,123267
03/12/2019 06H,126904
03/12/2019 05H,133093
03/12/2019 04H,137788
03/12/2019 03H,145682
03/12/2019 02H,159453
03/12/2019 01H,160988
03/12/2019 00H,157295
03/11/2019 23H,155218
03/11/2019 22H,154300
03/11/2019 21H,153779
03/11/2019 20H,153775
03/11/2019 19H,153963
03/11/2019 18H,153723
03/11/2019 17H,156176
03/11/2019 16H,159972
03/11/2019 15H,163444
03/11/2019 14H,163657
03/11/2019 13H,160303
03/11/2019 12H,153999
03/11/2019 11H,141695
03/11/2019 10H,128125
03/11/2019 09H,118945
03/11/2019 08H,116090
03/11/2019 07H,116289
03/11/2019 06H,119232
03/11/2019 05H,124556
03/11/2019 04H,139760
03/11/2019 03H,146900
03/11/2019 02H,150834
03/11/2019 01H,149938
03/11/2019 00H,144726
03/10/2019 23H,137394
03/10/2019 22H,134087
03/10/2019 21H,131083
03/10/2019 20H,129892
03/10/2019 19H,128649
03/10/2019 18H,127996
03/10/2019 17H,128217
03/10/2019 16H,127218
03/10/2019 15H,126190
03/10/2019 14H,123164
03/10/2019 13H,117637
03/10/2019 12H,112176
03/10/2019 11H,110526
03/10/2019 10H,108281
03/10/2019 09H,107442
03/10/2019 08H,108800
03/10/2019 07H,110559
03/10/2019 06H,116111
03/10/2019 05H,127958
03/10/2019 04H,130450
03/10/2019 03H,136512
03/10/2019 02H,141097
03/10/2019 01H,140535
03/10/2019 00H,135467
03/9/2019 23H,131463
03/9/2019 22H,125682
03/9/2019 21H,121396
03/9/2019 20H,118989
03/9/2019 19H,117146
03/9/2019 18H,116027
03/9/2019 17H,115523
03/9/2019 16H,116516
03/9/2019 15H,118189
03/9/2019 14H,116869
03/9/2019 13H,113066
03/9/2019 12H,108592
03/9/2019 11H,106458
03/9/2019 10H,104558
03/9/2019 09H,103615
03/9/2019 08H,107496
03/9/2019 07H,110350
03/9/2019 06H,116173
03/9/2019 05H,124945
03/9/2019 04H,133823
03/9/2019 03H,140429
03/9/2019 02H,145893
03/9/2019 01H,147868
03/9/2019 00H,147230
03/8/2019 23H,145509
03/8/2019 22H,142949
03/8/2019 21H,142462
03/8/2019 20H,143589
03/8/2019 19H,145694
03/8/2019 18H,149345
03/8/2019 17H,151167
03/8/2019 16H,155059
03/8/2019 15H,159420
03/8/2019 14H,158764
03/8/2019 13H,158052
03/8/2019 12H,149296
03/8/2019 11H,136039
03/8/2019 10H,126541
03/8/2019 09H,123736
03/8/2019 08H,123166
03/8/2019 07H,125243
03/8/2019 06H,128025
03/8/2019 05H,133966
03/8/2019 04H,142906
03/8/2019 03H,152128
03/8/2019 02H,158940
03/8/2019 01H,158780
03/8/2019 00H,153682
03/7/2019 23H,147764
03/7/2019 22H,142502
03/7/2019 21H,138939
03/7/2019 20H,138968
03/7/2019 19H,140912
03/7/2019 18H,144031
03/7/2019 17H,148707
03/7/2019 16H,154771
03/7/2019 15H,161705
03/7/2019 14H,171220
03/7/2019 13H,176111
03/7/2019 12H,169546
03/7/2019 11H,155502
03/7/2019 10H,142276
03/7/2019 09H,137002
03/7/2019 08H,135653
03/7/2019 07H,138220
03/7/2019 06H,143697
03/7/2019 05H,150336
03/7/2019 04H,161008
03/7/2019 03H,172266
03/7/2019 02H,177726
03/7/2019 01H,175289
03/7/2019 00H,164674
03/6/2019 23H,153797
03/6/2019 22H,145687
03/6/2019 21H,143518
03/6/2019 20H,145159
03/6/2019 19H,149968
03/6/2019 18H,155409
03/6/2019 17H,166253
03/6/2019 16H,177634
03/6/2019 15H,187075
03/6/2019 14H,196016
03/6/2019 13H,203448
03/6/2019 12H,192194
03/6/2019 11H,175639
03/6/2019 10H,160182
03/6/2019 09H,153912
03/6/2019 08H,153747
03/6/2019 07H,155620
03/6/2019 06H,160429
03/6/2019 05H,167270
03/6/2019 04H,180175
03/6/2019 03H,191363
03/6/2019 02H,195257
03/6/2019 01H,188923
03/6/2019 00H,174589
03/5/2019 23H,161807
03/5/2019 22H,155536
03/5/2019 21H,154115
03/5/2019 20H,157532
03/5/2019 19H,163185
03/5/2019 18H,170331
03/5/2019 17H,177819
03/5/2019 16H,186520
03/5/2019 15H,196893
03/5/2019 14H,204544
03/5/2019 13H,203189
03/5/2019 12H,193424
03/5/2019 11H,177551
03/5/2019 10H,164867
03/5/2019 09H,159542
03/5/2019 08H,160666
03/5/2019 07H,163343
03/5/2019 06H,169894
03/5/2019 05H,176835
03/5/2019 04H,191540
03/5/2019 03H,202269
03/5/2019 02H,210443
03/5/2019 01H,205819
03/5/2019 00H,192827
03/4/2019 23H,182564
03/4/2019 22H,175612
03/4/2019 21H,174024
03/4/2019 20H,176896
03/4/2019 19H,180761
03/4/2019 18H,184125
03/4/2019 17H,187641
03/4/2019 16H,191439
03/4/2019 15H,194705
03/4/2019 14H,194220
03/4/2019 13H,185721
03/4/2019 12H,169995
03/4/2019 11H,150901
03/4/2019 10H,138755
03/4/2019 09H,132517
03/4/2019 08H,131340
03/4/2019 07H,132635
03/4/2019 06H,137190
03/4/2019 05H,143456
03/4/2019 04H,153881
03/4/2019 03H,161535
03/4/2019 02H,165989
03/4/2019 01H,161846
03/4/2019 00H,154930
03/3/2019 23H,147609
03/3/2019 22H,143186
03/3/2019 21H,138506
03/3/2019 20H,135942
03/3/2019 19H,136048
03/3/2019 18H,135340
03/3/2019 17H,134069
03/3/2019 16H,132019
03/3/2019 15H,131646
03/3/2019 14H,126777
03/3/2019 13H,119966
03/3/2019 12H,114378
03/3/2019 11H,110849
03/3/2019 10H,108486
03/3/2019 09H,110640
03/3/2019 08H,114845
03/3/2019 07H,119846
03/3/2019 06H,124238
03/3/2019 05H,134437
03/3/2019 04H,138142
03/3/2019 03H,145103
03/3/2019 02H,150015
03/3/2019 01H,149043
03/3/2019 00H,144021
03/2/2019 23H,141685
03/2/2019 22H,141043
03/2/2019 21H,141360
03/2/2019 20H,142156
03/2/2019 19H,143551
03/2/2019 18H,146787
03/2/2019 17H,149951
03/2/2019 16H,151535
03/2/2019 15H,148315
03/2/2019 14H,141484
03/2/2019 13H,134916
03/2/2019 12H,128785
03/2/2019 11H,125036
03/2/2019 10H,122025
03/2/2019 09H,123806
03/2/2019 08H,126465
03/2/2019 07H,130716
03/2/2019 06H,137092
03/2/2019 05H,148964
03/2/2019 04H,156805
03/2/2019 03H,166206
03/2/2019 02H,172224
03/2/2019 01H,175521
03/2/2019 00H,172298
03/1/2019 23H,168550
03/1/2019 22H,166530
03/1/2019 21H,167505
03/1/2019 20H,168403
03/1/2019 19H,170131
03/1/2019 18H,173144
03/1/2019 17H,176748
03/1/2019 16H,181452
03/1/2019 15H,182914
03/1/2019 14H,182707
03/1/2019 13H,175226
03/1/2019 12H,163600
03/1/2019 11H,149574
03/1/2019 10H,140962
03/1/2019 09H,137737
03/1/2019 08H,138436
03/1/2019 07H,142415
03/1/2019 06H,149084
03/1/2019 05H,156340
03/1/2019 04H,171172
03/1/2019 03H,182521
03/1/2019 02H,190645
03/1/2019 01H,188729
03/1/2019 00H,180040
02/28/2019 23H,174066
02/28/2019 22H,170679
02/28/2019 21H,167534
02/28/2019 20H,168818
02/28/2019 19H,169902
02/28/2019 18H,171710
02/28/2019 17H,174492
02/28/2019 16H,178085
02/28/2019 15H,180151
02/28/2019 14H,181439
02/28/2019 13H,173988
02/28/2019 12H,163104
02/28/2019 11H,150090
02/28/2019 10H,138981
02/28/2019 09H,135175
02/28/2019 08H,134920
02/28/2019 07H,137584
02/28/2019 06H,142390
02/28/2019 05H,154540
02/28/2019 04H,164160
02/28/2019 03H,173326
02/28/2019 02H,178980
02/28/2019 01H,178003
02/28/2019 00H,170719
02/27/2019 23H,164480
02/27/2019 22H,158507
02/27/2019 21H,154814
02/27/2019 20H,155497
02/27/2019 19H,156332
02/27/2019 18H,157455
02/27/2019 17H,158024
02/27/2019 16H,161814
02/27/2019 15H,165632
02/27/2019 14H,164825
02/27/2019 13H,160826
02/27/2019 12H,153402
02/27/2019 11H,140266
02/27/2019 10H,132408
02/27/2019 09H,128005
02/27/2019 08H,128850
02/27/2019 07H,131454
02/27/2019 06H,137157
02/27/2019 05H,146962
02/27/2019 04H,159436
02/27/2019 03H,171169
02/27/2019 02H,178003
02/27/2019 01H,177477
02/27/2019 00H,172190
02/26/2019 23H,163035
02/26/2019 22H,156370
02/26/2019 21H,153133
02/26/2019 20H,154575
02/26/2019 19H,154428
02/26/2019 18H,154329
02/26/2019 17H,158644
02/26/2019 16H,163579
02/26/2019 15H,169993
02/26/2019 14H,176282
02/26/2019 13H,177039
02/26/2019 12H,166574
02/26/2019 11H,147621
02/26/2019 10H,136855
02/26/2019 09H,132297
02/26/2019 08H,132256
02/26/2019 07H,133774
02/26/2019 06H,138602
02/26/2019 05H,139701
02/26/2019 04H,155891
02/26/2019 03H,167584
02/26/2019 02H,172953
02/26/2019 01H,171948
02/26/2019 00H,160664
02/25/2019 23H,151220
02/25/2019 22H,146131
02/25/2019 21H,144954
02/25/2019 20H,145038
02/25/2019 19H,146839
02/25/2019 18H,150245
02/25/2019 17H,155092
02/25/2019 16H,165380
02/25/2019 15H,173078
02/25/2019 14H,174687
02/25/2019 13H,172382
02/25/2019 12H,158988
02/25/2019 11H,141596
02/25/2019 10H,128736
02/25/2019 09H,122695
02/25/2019 08H,121316
02/25/2019 07H,120958
02/25/2019 06H,123996
02/25/2019 05H,127373
02/25/2019 04H,134410
02/25/2019 03H,141633
02/25/2019 02H,147049
02/25/2019 01H,146062
02/25/2019 00H,137589
02/24/2019 23H,132366
02/24/2019 22H,127249
02/24/2019 21H,125673
02/24/2019 20H,125786
02/24/2019 19H,129940
02/24/2019 18H,132586
02/24/2019 17H,134600
02/24/2019 16H,137027
02/24/2019 15H,140108
02/24/2019 14H,135607
02/24/2019 13H,127838
02/24/2019 12H,121292
02/24/2019 11H,117408
02/24/2019 10H,115445
02/24/2019 09H,114494
02/24/2019 08H,116276
02/24/2019 07H,117400
02/24/2019 06H,121827
02/24/2019 05H,128315
02/24/2019 04H,132862
02/24/2019 03H,140270
02/24/2019 02H,145202
02/24/2019 01H,143920
02/24/2019 00H,138481
02/23/2019 23H,135431
02/23/2019 22H,131335
02/23/2019 21H,129998
02/23/2019 20H,130634
02/23/2019 19H,131199
02/23/2019 18H,132944
02/23/2019 17H,134164
02/23/2019 16H,136259
02/23/2019 15H,138383
02/23/2019 14H,135054
02/23/2019 13H,128696
02/23/2019 12H,124176
02/23/2019 11H,119857
02/23/2019 10H,117277
02/23/2019 09H,117733
02/23/2019 08H,119467
02/23/2019 07H,124150
02/23/2019 06H,129987
02/23/2019 05H,140215
02/23/2019 04H,147817
02/23/2019 03H,156742
02/23/2019 02H,165138
02/23/2019 01H,167018
02/23/2019 00H,164982
02/22/2019 23H,165653
02/22/2019 22H,164372
02/22/2019 21H,164244
02/22/2019 20H,164047
02/22/2019 19H,165552
02/22/2019 18H,167068
02/22/2019 17H,167750
02/22/2019 16H,171509
02/22/2019 15H,173871
02/22/2019 14H,172946
02/22/2019 13H,167885
02/22/2019 12H,156822
02/22/2019 11H,143283
02/22/2019 10H,133224
02/22/2019 09H,129384
02/22/2019 08H,129919
02/22/2019 07H,131873
02/22/2019 06H,137480
02/22/2019 05H,145662
02/22/2019 04H,154353
02/22/2019 03H,164154
02/22/2019 02H,170150
02/22/2019 01H,169390
02/22/2019 00H,165498
02/21/2019 23H,161267
02/21/2019 22H,155717
02/21/2019 21H,154364
02/21/2019 20H,154475
02/21/2019 19H,156316
02/21/2019 18H,158046
02/21/2019 17H,163618
02/21/2019 16H,167142
02/21/2019 15H,164863
02/21/2019 14H,163081
02/21/2019 13H,159566
02/21/2019 12H,150170
02/21/2019 11H,139820
02/21/2019 10H,132503
02/21/2019 09H,130620
02/21/2019 08H,132528
02/21/2019 07H,136604
02/21/2019 06H,141342
02/21/2019 05H,153539
02/21/2019 04H,162256
02/21/2019 03H,173989
02/21/2019 02H,180529
02/21/2019 01H,184043
02/21/2019 00H,181139
02/20/2019 23H,177805
02/20/2019 22H,174620
02/20/2019 21H,172143
02/20/2019 20H,172424
02/20/2019 19H,175523
02/20/2019 18H,178522
02/20/2019 17H,180007
02/20/2019 16H,182239
02/20/2019 15H,182811
02/20/2019 14H,182063
02/20/2019 13H,175952
02/20/2019 12H,165178
02/20/2019 11H,153163
02/20/2019 10H,147373
02/20/2019 09H,145775
02/20/2019 08H,147676
02/20/2019 07H,153810
02/20/2019 06H,161017
02/20/2019 05H,172625
02/20/2019 04H,186121
02/20/2019 03H,200197
02/20/2019 02H,207586
02/20/2019 01H,208230
02/20/2019 00H,202251
02/19/2019 23H,199065
02/19/2019 22H,194162
02/19/2019 21H,190454
02/19/2019 20H,190275
02/19/2019 19H,188862
02/19/2019 18H,187831
02/19/2019 17H,188276
02/19/2019 16H,190519
02/19/2019 15H,196741
02/19/2019 14H,196967
02/19/2019 13H,192462
02/19/2019 12H,179395
02/19/2019 11H,163231
02/19/2019 10H,152998
02/19/2019 09H,150510
02/19/2019 08H,149455
02/19/2019 07H,150488
02/19/2019 06H,153479
02/19/2019 05H,158029
02/19/2019 04H,169990
02/19/2019 03H,180140
02/19/2019 02H,187692
02/19/2019 01H,186052
02/19/2019 00H,178799
02/18/2019 23H,173407
02/18/2019 22H,169624
02/18/2019 21H,166418
02/18/2019 20H,166165
02/18/2019 19H,167459
02/18/2019 18H,168502
02/18/2019 17H,168594
02/18/2019 16H,171855
02/18/2019 15H,170811
02/18/2019 14H,167131
02/18/2019 13H,160917
02/18/2019 12H,150207
02/18/2019 11H,138154
02/18/2019 10H,128890
02/18/2019 09H,125871
02/18/2019 08H,125401
02/18/2019 07H,128168
02/18/2019 06H,130827
02/18/2019 05H,135203
02/18/2019 04H,143192
02/18/2019 03H,150894
02/18/2019 02H,156917
02/18/2019 01H,155051
02/18/2019 00H,149039
02/17/2019 23H,145214
02/17/2019 22H,141271
02/17/2019 21H,138120
02/17/2019 20H,135825
02/17/2019 19H,134814
02/17/2019 18H,134693
02/17/2019 17H,135032
02/17/2019 16H,135609
02/17/2019 15H,135722
02/17/2019 14H,133064
02/17/2019 13H,127686
02/17/2019 12H,123964
02/17/2019 11H,121399
02/17/2019 10H,116527
02/17/2019 09H,115844
02/17/2019 08H,116593
02/17/2019 07H,118808
02/17/2019 06H,122743
02/17/2019 05H,128423
02/17/2019 04H,138608
02/17/2019 03H,144013
02/17/2019 02H,145998
02/17/2019 01H,143187
02/17/2019 00H,138529
02/16/2019 23H,134251
02/16/2019 22H,130804
02/16/2019 21H,129298
02/16/2019 20H,130551
02/16/2019 19H,133613
02/16/2019 18H,136940
02/16/2019 17H,140240
02/16/2019 16H,144099
02/16/2019 15H,144413
02/16/2019 14H,140724
02/16/2019 13H,134244
02/16/2019 12H,128387
02/16/2019 11H,122891
02/16/2019 10H,120406
02/16/2019 09H,119241
02/16/2019 08H,121063
02/16/2019 07H,124125
02/16/2019 06H,128910
02/16/2019 05H,135137
02/16/2019 04H,142262
02/16/2019 03H,146822
02/16/2019 02H,150033
02/16/2019 01H,151855
02/16/2019 00H,147351
02/15/2019 23H,145422
02/15/2019 22H,140110
02/15/2019 21H,137925
02/15/2019 20H,136215
02/15/2019 19H,135860
02/15/2019 18H,135629
02/15/2019 17H,138828
02/15/2019 16H,142810
02/15/2019 15H,144529
02/15/2019 14H,143537
02/15/2019 13H,140177
02/15/2019 12H,132634
02/15/2019 11H,120010
02/15/2019 10H,111167
02/15/2019 09H,108995
02/15/2019 08H,108363
02/15/2019 07H,110284
02/15/2019 06H,117007
02/15/2019 05H,131015
02/15/2019 04H,136717
02/15/2019 03H,144099
02/15/2019 02H,150129
02/15/2019 01H,152085
02/15/2019 00H,149067
02/14/2019 23H,145186
02/14/2019 22H,140211
02/14/2019 21H,137981
02/14/2019 20H,134754
02/14/2019 19H,136380
02/14/2019 18H,137983
02/14/2019 17H,142544
02/14/2019 16H,148857
02/14/2019 15H,153023
02/14/2019 14H,157845
02/14/2019 13H,161631
02/14/2019 12H,152580
02/14/2019 11H,137307
02/14/2019 10H,127250
02/14/2019 09H,123285
02/14/2019 08H,123836
02/14/2019 07H,125279
02/14/2019 06H,128780
02/14/2019 05H,133996
02/14/2019 04H,144414
02/14/2019 03H,153006
02/14/2019 02H,159780
02/14/2019 01H,160524
02/14/2019 00H,155242
02/13/2019 23H,148072
02/13/2019 22H,142489
02/13/2019 21H,141870
02/13/2019 20H,141988
02/13/2019 19H,144217
02/13/2019 18H,147642
02/13/2019 17H,154423
02/13/2019 16H,160253
02/13/2019 15H,165319
02/13/2019 14H,165137
02/13/2019 13H,163189
02/13/2019 12H,150197
02/13/2019 11H,136702
02/13/2019 10H,126896
02/13/2019 09H,125081
02/13/2019 08H,125773
02/13/2019 07H,127048
02/13/2019 06H,133707
02/13/2019 05H,143266
02/13/2019 04H,150513
02/13/2019 03H,160533
02/13/2019 02H,170010
02/13/2019 01H,174530
02/13/2019 00H,173363
02/12/2019 23H,167787
02/12/2019 22H,162268
02/12/2019 21H,159451
02/12/2019 20H,159218
02/12/2019 19H,161020
02/12/2019 18H,162464
02/12/2019 17H,163754
02/12/2019 16H,164865
02/12/2019 15H,165539
02/12/2019 14H,163213
02/12/2019 13H,158006
02/12/2019 12H,147188
02/12/2019 11H,135052
02/12/2019 10H,126495
02/12/2019 09H,121550
02/12/2019 08H,121841
02/12/2019 07H,123556
02/12/2019 06H,127606
02/12/2019 05H,135793
02/12/2019 04H,143583
02/12/2019 03H,155414
02/12/2019 02H,163746
02/12/2019 01H,166514
02/12/2019 00H,161968
02/11/2019 23H,157411
02/11/2019 22H,153680
02/11/2019 21H,149653
02/11/2019 20H,149441
02/11/2019 19H,150312
02/11/2019 18H,153804
02/11/2019 17H,157224
02/11/2019 16H,161962
02/11/2019 15H,165980
02/11/2019 14H,165095
02/11/2019 13H,159400
02/11/2019 12H,149801
02/11/2019 11H,136545
02/11/2019 10H,128670
02/11/2019 09H,126807
02/11/2019 08H,127001
02/11/2019 07H,128835
02/11/2019 06H,134099
02/11/2019 05H,143773
02/11/2019 04H,152839
02/11/2019 03H,162670
02/11/2019 02H,169721
02/11/2019 01H,169622
02/11/2019 00H,167098
02/10/2019 23H,162063
02/10/2019 22H,157393
02/10/2019 21H,153368
02/10/2019 20H,152325
02/10/2019 19H,151904
02/10/2019 18H,154141
02/10/2019 17H,154431
02/10/2019 16H,156833
02/10/2019 15H,156738
02/10/2019 14H,153074
02/10/2019 13H,147783
02/10/2019 12H,143994
02/10/2019 11H,142045
02/10/2019 10H,140236
02/10/2019 09H,140539
02/10/2019 08H,141370
