Net generation from hydro for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WAT.H
16:50:53 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WAT.H megawatthours
11/13/2021 18H,22155
11/13/2021 17H,23056
11/13/2021 16H,24871
11/13/2021 15H,27813
11/13/2021 14H,27402
11/13/2021 13H,25105
11/13/2021 12H,23179
11/13/2021 11H,20625
11/13/2021 10H,18275
11/13/2021 09H,17891
11/13/2021 08H,17888
11/13/2021 07H,19250
11/13/2021 06H,21881
11/13/2021 05H,23789
11/13/2021 04H,27259
11/13/2021 03H,31124
11/13/2021 02H,33243
11/13/2021 01H,33305
11/13/2021 00H,31153
11/12/2021 23H,28766
11/12/2021 22H,26837
11/12/2021 21H,24261
11/12/2021 20H,22310
11/12/2021 19H,21420
11/12/2021 18H,21757
11/12/2021 17H,23405
11/12/2021 16H,25721
11/12/2021 15H,26957
11/12/2021 14H,27355
11/12/2021 13H,25941
11/12/2021 12H,22410
11/12/2021 11H,17758
11/12/2021 10H,15877
11/12/2021 09H,16176
11/12/2021 08H,17539
11/12/2021 07H,18960
11/12/2021 06H,21112
11/12/2021 05H,24468
11/12/2021 04H,28613
11/12/2021 03H,32132
11/12/2021 02H,34740
11/12/2021 01H,36443
11/12/2021 00H,36441
11/11/2021 23H,32411
11/11/2021 22H,29241
11/11/2021 21H,26620
11/11/2021 20H,25230
11/11/2021 19H,25515
11/11/2021 18H,25609
11/11/2021 17H,26267
11/11/2021 16H,27095
11/11/2021 15H,28647
11/11/2021 14H,29269
11/11/2021 13H,27262
11/11/2021 12H,24469
11/11/2021 11H,20149
11/11/2021 10H,17688
11/11/2021 09H,18207
11/11/2021 08H,19001
11/11/2021 07H,20238
11/11/2021 06H,22777
11/11/2021 05H,25339
11/11/2021 04H,29270
11/11/2021 03H,32751
11/11/2021 02H,35622
11/11/2021 01H,35394
11/11/2021 00H,34036
11/10/2021 23H,30755
11/10/2021 22H,27471
11/10/2021 21H,24901
11/10/2021 20H,22965
11/10/2021 19H,23103
11/10/2021 18H,23726
11/10/2021 17H,25054
11/10/2021 16H,27425
11/10/2021 15H,30068
11/10/2021 14H,30120
11/10/2021 13H,29396
11/10/2021 12H,25740
11/10/2021 11H,20686
11/10/2021 10H,18014
11/10/2021 09H,17237
11/10/2021 08H,17625
11/10/2021 07H,18504
11/10/2021 06H,20657
11/10/2021 05H,24273
11/10/2021 04H,27622
11/10/2021 03H,31142
11/10/2021 02H,34386
11/10/2021 01H,35453
11/10/2021 00H,34016
11/9/2021 23H,30717
11/9/2021 22H,27356
11/9/2021 21H,24532
11/9/2021 20H,22888
11/9/2021 19H,23334
11/9/2021 18H,24095
11/9/2021 17H,25685
11/9/2021 16H,28687
11/9/2021 15H,30513
11/9/2021 14H,31698
11/9/2021 13H,32217
11/9/2021 12H,29708
11/9/2021 11H,24530
11/9/2021 10H,19921
11/9/2021 09H,18499
11/9/2021 08H,19208
11/9/2021 07H,19434
11/9/2021 06H,22251
11/9/2021 05H,25241
11/9/2021 04H,28020
11/9/2021 03H,30936
11/9/2021 02H,33757
11/9/2021 01H,35363
11/9/2021 00H,33468
11/8/2021 23H,29732
11/8/2021 22H,26375
11/8/2021 21H,23217
11/8/2021 20H,22508
11/8/2021 19H,23244
11/8/2021 18H,24395
11/8/2021 17H,26011
11/8/2021 16H,29031
11/8/2021 15H,32184
11/8/2021 14H,32735
11/8/2021 13H,33102
11/8/2021 12H,28904
11/8/2021 11H,23144
11/8/2021 10H,19937
11/8/2021 09H,18782
11/8/2021 08H,17645
11/8/2021 07H,18607
11/8/2021 06H,19860
11/8/2021 05H,23416
11/8/2021 04H,26601
11/8/2021 03H,29284
11/8/2021 02H,31509
11/8/2021 01H,32098
11/8/2021 00H,31263
11/7/2021 23H,26645
11/7/2021 22H,23076
11/7/2021 21H,21749
11/7/2021 20H,20336
11/7/2021 19H,21143
11/7/2021 18H,22628
11/7/2021 17H,23188
11/7/2021 16H,24523
11/7/2021 15H,26618
11/7/2021 14H,26923
11/7/2021 13H,25213
11/7/2021 12H,22783
11/7/2021 11H,19233
11/7/2021 10H,16935
11/7/2021 09H,17125
11/7/2021 08H,17917
11/7/2021 07H,18247
11/7/2021 06H,19649
11/7/2021 05H,20457
11/7/2021 04H,22133
11/7/2021 03H,25580
11/7/2021 02H,26917
11/7/2021 01H,27959
11/7/2021 00H,25102
11/6/2021 23H,21861
11/6/2021 22H,20250
11/6/2021 21H,19633
11/6/2021 20H,19927
11/6/2021 19H,20216
11/6/2021 18H,21762
11/6/2021 17H,23669
11/6/2021 16H,25404
11/6/2021 15H,26902
11/6/2021 14H,26744
11/6/2021 13H,25834
11/6/2021 12H,24174
11/6/2021 11H,21273
11/6/2021 10H,19056
11/6/2021 09H,17653
11/6/2021 08H,17569
11/6/2021 07H,17993
11/6/2021 06H,21085
11/6/2021 05H,23756
11/6/2021 04H,26558
11/6/2021 03H,29854
11/6/2021 02H,31940
11/6/2021 01H,33150
11/6/2021 00H,31009
11/5/2021 23H,28403
11/5/2021 22H,24895
11/5/2021 21H,22114
11/5/2021 20H,21401
11/5/2021 19H,21346
11/5/2021 18H,23214
11/5/2021 17H,24278
11/5/2021 16H,27636
11/5/2021 15H,31934
11/5/2021 14H,33491
11/5/2021 13H,32392
11/5/2021 12H,29808
11/5/2021 11H,25914
11/5/2021 10H,22034
11/5/2021 09H,20011
11/5/2021 08H,17779
11/5/2021 07H,18783
11/5/2021 06H,20315
11/5/2021 05H,22422
11/5/2021 04H,25549
11/5/2021 03H,28757
11/5/2021 02H,32352
11/5/2021 01H,34550
11/5/2021 00H,34450
11/4/2021 23H,31398
11/4/2021 22H,28000
11/4/2021 21H,25415
11/4/2021 20H,24731
11/4/2021 19H,24722
11/4/2021 18H,25740
11/4/2021 17H,26334
11/4/2021 16H,28035
11/4/2021 15H,31453
11/4/2021 14H,33100
11/4/2021 13H,32219
11/4/2021 12H,30759
11/4/2021 11H,25825
11/4/2021 10H,20342
11/4/2021 09H,18431
11/4/2021 08H,18403
11/4/2021 07H,18140
11/4/2021 06H,19757
11/4/2021 05H,22640
11/4/2021 04H,26152
11/4/2021 03H,29441
11/4/2021 02H,33447
11/4/2021 01H,37364
11/4/2021 00H,37295
11/3/2021 23H,32510
11/3/2021 22H,28516
11/3/2021 21H,25190
11/3/2021 20H,23752
11/3/2021 19H,23316
11/3/2021 18H,24286
11/3/2021 17H,26467
11/3/2021 16H,29436
11/3/2021 15H,33067
11/3/2021 14H,34488
11/3/2021 13H,33182
11/3/2021 12H,30635
11/3/2021 11H,25657
11/3/2021 10H,21011
11/3/2021 09H,18659
11/3/2021 08H,18327
11/3/2021 07H,18973
11/3/2021 06H,20260
11/3/2021 05H,24444
11/3/2021 04H,28801
11/3/2021 03H,32292
11/3/2021 02H,36141
11/3/2021 01H,38440
11/3/2021 00H,37637
11/2/2021 23H,34426
11/2/2021 22H,30428
11/2/2021 21H,27159
11/2/2021 20H,25368
11/2/2021 19H,24743
11/2/2021 18H,24979
11/2/2021 17H,26993
11/2/2021 16H,29913
11/2/2021 15H,32950
11/2/2021 14H,33814
11/2/2021 13H,31915
11/2/2021 12H,28842
11/2/2021 11H,24693
11/2/2021 10H,20713
11/2/2021 09H,17863
11/2/2021 08H,17429
11/2/2021 07H,18129
11/2/2021 06H,19777
11/2/2021 05H,23261
11/2/2021 04H,26812
11/2/2021 03H,30626
11/2/2021 02H,33578
11/2/2021 01H,35965
11/2/2021 00H,37246
11/1/2021 23H,34920
11/1/2021 22H,30598
11/1/2021 21H,28954
11/1/2021 20H,26900
11/1/2021 19H,26138
11/1/2021 18H,26265
11/1/2021 17H,26971
11/1/2021 16H,29985
11/1/2021 15H,34379
11/1/2021 14H,33564
11/1/2021 13H,31412
11/1/2021 12H,28787
11/1/2021 11H,23375
11/1/2021 10H,18831
11/1/2021 09H,16957
11/1/2021 08H,16934
11/1/2021 07H,17972
11/1/2021 06H,20032
11/1/2021 05H,22729
11/1/2021 04H,25227
11/1/2021 03H,28371
11/1/2021 02H,31285
11/1/2021 01H,33154
11/1/2021 00H,33237
10/31/2021 23H,29321
10/31/2021 22H,27117
10/31/2021 21H,24459
10/31/2021 20H,23072
10/31/2021 19H,23441
10/31/2021 18H,24274
10/31/2021 17H,24680
10/31/2021 16H,24861
10/31/2021 15H,25349
10/31/2021 14H,24820
10/31/2021 13H,22535
10/31/2021 12H,20058
10/31/2021 11H,17734
10/31/2021 10H,16867
10/31/2021 09H,17144
10/31/2021 08H,17929
10/31/2021 07H,19141
10/31/2021 06H,20923
10/31/2021 05H,23191
10/31/2021 04H,26079
10/31/2021 03H,28433
10/31/2021 02H,30919
10/31/2021 01H,31948
10/31/2021 00H,30919
10/30/2021 23H,27521
10/30/2021 22H,24753
10/30/2021 21H,22650
10/30/2021 20H,22299
10/30/2021 19H,22189
10/30/2021 18H,23692
10/30/2021 17H,25526
10/30/2021 16H,27101
10/30/2021 15H,27951
10/30/2021 14H,25974
10/30/2021 13H,22518
10/30/2021 12H,20319
10/30/2021 11H,17891
10/30/2021 10H,16524
10/30/2021 09H,16224
10/30/2021 08H,16120
10/30/2021 07H,16629
10/30/2021 06H,18845
10/30/2021 05H,22355
10/30/2021 04H,25561
10/30/2021 03H,28822
10/30/2021 02H,30780
10/30/2021 01H,31669
10/30/2021 00H,31785
10/29/2021 23H,30214
10/29/2021 22H,27059
10/29/2021 21H,24139
10/29/2021 20H,22365
10/29/2021 19H,22454
10/29/2021 18H,23068
10/29/2021 17H,24560
10/29/2021 16H,26631
10/29/2021 15H,27361
10/29/2021 14H,28608
10/29/2021 13H,26935
10/29/2021 12H,23125
10/29/2021 11H,18438
10/29/2021 10H,15121
10/29/2021 09H,14467
10/29/2021 08H,15001
10/29/2021 07H,15655
10/29/2021 06H,17317
10/29/2021 05H,19869
10/29/2021 04H,22695
10/29/2021 03H,26044
10/29/2021 02H,30863
10/29/2021 01H,33409
10/29/2021 00H,33515
10/28/2021 23H,30433
10/28/2021 22H,27656
10/28/2021 21H,25625
10/28/2021 20H,24197
10/28/2021 19H,23568
10/28/2021 18H,23241
10/28/2021 17H,24426
10/28/2021 16H,25886
10/28/2021 15H,28885
10/28/2021 14H,29757
10/28/2021 13H,28930
10/28/2021 12H,25731
10/28/2021 11H,21329
10/28/2021 10H,17619
10/28/2021 09H,16041
10/28/2021 08H,15662
10/28/2021 07H,17741
10/28/2021 06H,18639
10/28/2021 05H,20614
10/28/2021 04H,23515
10/28/2021 03H,27649
10/28/2021 02H,31898
10/28/2021 01H,34028
10/28/2021 00H,32325
10/27/2021 23H,29798
10/27/2021 22H,26601
10/27/2021 21H,24162
10/27/2021 20H,21138
10/27/2021 19H,21011
10/27/2021 18H,21022
10/27/2021 17H,22296
10/27/2021 16H,23321
10/27/2021 15H,25172
10/27/2021 14H,27819
10/27/2021 13H,26766
10/27/2021 12H,25031
10/27/2021 11H,20387
10/27/2021 10H,15655
10/27/2021 09H,14351
10/27/2021 08H,15060
10/27/2021 07H,16251
10/27/2021 06H,17505
10/27/2021 05H,19679
10/27/2021 04H,23090
10/27/2021 03H,26901
10/27/2021 02H,29339
10/27/2021 01H,31986
10/27/2021 00H,32180
10/26/2021 23H,30664
10/26/2021 22H,29674
10/26/2021 21H,27280
10/26/2021 20H,24340
10/26/2021 19H,23701
10/26/2021 18H,24915
10/26/2021 17H,25272
10/26/2021 16H,26448
10/26/2021 15H,28563
10/26/2021 14H,27959
10/26/2021 13H,25754
10/26/2021 12H,23989
10/26/2021 11H,20225
10/26/2021 10H,15679
10/26/2021 09H,13743
10/26/2021 08H,14241
10/26/2021 07H,14542
10/26/2021 06H,16132
10/26/2021 05H,18632
10/26/2021 04H,22396
10/26/2021 03H,26185
10/26/2021 02H,30340
10/26/2021 01H,32751
10/26/2021 00H,35762
10/25/2021 23H,35379
10/25/2021 22H,33525
10/25/2021 21H,32482
10/25/2021 20H,29720
10/25/2021 19H,28563
10/25/2021 18H,28082
10/25/2021 17H,28335
10/25/2021 16H,28215
10/25/2021 15H,28331
10/25/2021 14H,27211
10/25/2021 13H,24745
10/25/2021 12H,22643
10/25/2021 11H,19126
10/25/2021 10H,15261
10/25/2021 09H,14823
10/25/2021 08H,15361
10/25/2021 07H,15810
10/25/2021 06H,17568
10/25/2021 05H,20375
10/25/2021 04H,23375
10/25/2021 03H,26483
10/25/2021 02H,28775
10/25/2021 01H,31857
10/25/2021 00H,33611
10/24/2021 23H,30568
10/24/2021 22H,28009
10/24/2021 21H,26247
10/24/2021 20H,24217
10/24/2021 19H,21462
10/24/2021 18H,21433
10/24/2021 17H,20442
10/24/2021 16H,19756
10/24/2021 15H,19058
10/24/2021 14H,19299
10/24/2021 13H,18927
10/24/2021 12H,17624
10/24/2021 11H,15326
10/24/2021 10H,14069
10/24/2021 09H,14547
10/24/2021 08H,15496
10/24/2021 07H,16489
10/24/2021 06H,18555
10/24/2021 05H,21344
10/24/2021 04H,24284
10/24/2021 03H,27278
10/24/2021 02H,29931
10/24/2021 01H,30849
10/24/2021 00H,32199
10/23/2021 23H,30384
10/23/2021 22H,27354
10/23/2021 21H,24211
10/23/2021 20H,22569
10/23/2021 19H,22147
10/23/2021 18H,22344
10/23/2021 17H,22816
10/23/2021 16H,22700
10/23/2021 15H,23266
10/23/2021 14H,21607
10/23/2021 13H,20060
10/23/2021 12H,18897
10/23/2021 11H,16613
10/23/2021 10H,15230
10/23/2021 09H,15014
10/23/2021 08H,15511
10/23/2021 07H,17354
10/23/2021 06H,18893
10/23/2021 05H,20832
10/23/2021 04H,22936
10/23/2021 03H,26511
10/23/2021 02H,28686
10/23/2021 01H,31211
10/23/2021 00H,31108
10/22/2021 23H,32384
10/22/2021 22H,31571
10/22/2021 21H,28528
10/22/2021 20H,27191
10/22/2021 19H,25720
10/22/2021 18H,26273
10/22/2021 17H,26139
10/22/2021 16H,26632
10/22/2021 15H,26823
10/22/2021 14H,26428
10/22/2021 13H,24419
10/22/2021 12H,22272
10/22/2021 11H,19788
10/22/2021 10H,16465
10/22/2021 09H,15422
10/22/2021 08H,15024
10/22/2021 07H,16491
10/22/2021 06H,18739
10/22/2021 05H,21126
10/22/2021 04H,24282
10/22/2021 03H,28237
10/22/2021 02H,31409
10/22/2021 01H,35927
10/22/2021 00H,37382
10/21/2021 23H,35975
10/21/2021 22H,34068
10/21/2021 21H,31528
10/21/2021 20H,28799
10/21/2021 19H,27213
10/21/2021 18H,26118
10/21/2021 17H,26406
10/21/2021 16H,26098
10/21/2021 15H,27282
10/21/2021 14H,26808
10/21/2021 13H,24660
10/21/2021 12H,22356
10/21/2021 11H,19002
10/21/2021 10H,15944
10/21/2021 09H,15113
10/21/2021 08H,15501
10/21/2021 07H,16731
10/21/2021 06H,19343
10/21/2021 05H,22682
10/21/2021 04H,25947
10/21/2021 03H,30023
10/21/2021 02H,34275
10/21/2021 01H,35824
10/21/2021 00H,35815
10/20/2021 23H,34240
10/20/2021 22H,31839
10/20/2021 21H,28723
10/20/2021 20H,26644
10/20/2021 19H,23916
10/20/2021 18H,23507
10/20/2021 17H,23143
10/20/2021 16H,23981
10/20/2021 15H,25751
10/20/2021 14H,26328
10/20/2021 13H,24096
10/20/2021 12H,23307
10/20/2021 11H,20314
10/20/2021 10H,16247
10/20/2021 09H,14998
10/20/2021 08H,14333
10/20/2021 07H,15857
10/20/2021 06H,16692
10/20/2021 05H,19396
10/20/2021 04H,24040
10/20/2021 03H,27583
10/20/2021 02H,31023
10/20/2021 01H,33622
10/20/2021 00H,32953
10/19/2021 23H,31767
10/19/2021 22H,29263
10/19/2021 21H,26947
10/19/2021 20H,25606
10/19/2021 19H,24703
10/19/2021 18H,24634
10/19/2021 17H,25444
10/19/2021 16H,26421
10/19/2021 15H,28771
10/19/2021 14H,28199
10/19/2021 13H,25544
10/19/2021 12H,24801
10/19/2021 11H,20868
10/19/2021 10H,16807
10/19/2021 09H,13938
10/19/2021 08H,14302
10/19/2021 07H,15927
10/19/2021 06H,17384
10/19/2021 05H,18585
10/19/2021 04H,22744
10/19/2021 03H,27491
10/19/2021 02H,31457
10/19/2021 01H,32915
10/19/2021 00H,31509
10/18/2021 23H,29568
10/18/2021 22H,27037
10/18/2021 21H,24305
10/18/2021 20H,22433
10/18/2021 19H,21282
10/18/2021 18H,20601
10/18/2021 17H,20718
10/18/2021 16H,22555
10/18/2021 15H,24195
10/18/2021 14H,23178
10/18/2021 13H,22268
10/18/2021 12H,21410
10/18/2021 11H,19570
10/18/2021 10H,15116
10/18/2021 09H,13551
10/18/2021 08H,13877
10/18/2021 07H,14783
10/18/2021 06H,16179
10/18/2021 05H,18695
10/18/2021 04H,21486
10/18/2021 03H,25209
10/18/2021 02H,29960
10/18/2021 01H,31584
10/18/2021 00H,30964
10/17/2021 23H,27819
10/17/2021 22H,25677
10/17/2021 21H,22634
10/17/2021 20H,21432
10/17/2021 19H,20963
10/17/2021 18H,21089
10/17/2021 17H,20695
10/17/2021 16H,20063
10/17/2021 15H,19134
10/17/2021 14H,18920
10/17/2021 13H,17506
10/17/2021 12H,16107
10/17/2021 11H,14300
10/17/2021 10H,13757
10/17/2021 09H,13441
10/17/2021 08H,14158
10/17/2021 07H,14674
10/17/2021 06H,17287
10/17/2021 05H,19434
10/17/2021 04H,22868
10/17/2021 03H,25120
10/17/2021 02H,28103
10/17/2021 01H,29870
10/17/2021 00H,29491
10/16/2021 23H,27249
10/16/2021 22H,25524
10/16/2021 21H,23956
10/16/2021 20H,23998
10/16/2021 19H,23805
10/16/2021 18H,23411
10/16/2021 17H,22402
10/16/2021 16H,20957
10/16/2021 15H,21050
10/16/2021 14H,20457
10/16/2021 13H,18166
10/16/2021 12H,16887
10/16/2021 11H,15181
10/16/2021 10H,14791
10/16/2021 09H,15035
10/16/2021 08H,15154
10/16/2021 07H,16073
10/16/2021 06H,17558
10/16/2021 05H,20565
10/16/2021 04H,24174
10/16/2021 03H,28319
10/16/2021 02H,30510
10/16/2021 01H,32371
10/16/2021 00H,31634
10/15/2021 23H,32123
10/15/2021 22H,32257
10/15/2021 21H,31530
10/15/2021 20H,30275
10/15/2021 19H,29340
10/15/2021 18H,27393
10/15/2021 17H,26131
10/15/2021 16H,25077
10/15/2021 15H,24167
10/15/2021 14H,22661
10/15/2021 13H,19804
10/15/2021 12H,17594
10/15/2021 11H,16058
10/15/2021 10H,14318
10/15/2021 09H,13515
10/15/2021 08H,13429
10/15/2021 07H,14904
10/15/2021 06H,15965
10/15/2021 05H,18668
10/15/2021 04H,22626
10/15/2021 03H,26192
10/15/2021 02H,28609
10/15/2021 01H,31806
10/15/2021 00H,32461
10/14/2021 23H,33032
10/14/2021 22H,31983
10/14/2021 21H,31430
10/14/2021 20H,30143
10/14/2021 19H,27635
10/14/2021 18H,26825
10/14/2021 17H,25989
10/14/2021 16H,25394
10/14/2021 15H,24740
10/14/2021 14H,23988
10/14/2021 13H,21014
10/14/2021 12H,18466
10/14/2021 11H,15676
10/14/2021 10H,13896
10/14/2021 09H,13421
10/14/2021 08H,13728
10/14/2021 07H,14706
10/14/2021 06H,16252
10/14/2021 05H,20697
10/14/2021 04H,23693
10/14/2021 03H,26083
10/14/2021 02H,28706
10/14/2021 01H,32739
10/14/2021 00H,32680
10/13/2021 23H,32482
10/13/2021 22H,32114
10/13/2021 21H,30885
10/13/2021 20H,29281
10/13/2021 19H,27573
10/13/2021 18H,27688
10/13/2021 17H,25030
10/13/2021 16H,25270
10/13/2021 15H,26121
10/13/2021 14H,25361
10/13/2021 13H,22287
10/13/2021 12H,19495
10/13/2021 11H,16955
10/13/2021 10H,16382
10/13/2021 09H,16213
10/13/2021 08H,15905
10/13/2021 07H,16346
10/13/2021 06H,17912
10/13/2021 05H,21628
10/13/2021 04H,25383
10/13/2021 03H,28907
10/13/2021 02H,30907
10/13/2021 01H,33235
10/13/2021 00H,34270
10/12/2021 23H,35614
10/12/2021 22H,35818
10/12/2021 21H,34064
10/12/2021 20H,31528
10/12/2021 19H,30432
10/12/2021 18H,29124
10/12/2021 17H,29254
10/12/2021 16H,28460
10/12/2021 15H,28783
10/12/2021 14H,27730
10/12/2021 13H,22968
10/12/2021 12H,20197
10/12/2021 11H,17894
10/12/2021 10H,15650
10/12/2021 09H,15335
10/12/2021 08H,15669
10/12/2021 07H,16866
10/12/2021 06H,18330
10/12/2021 05H,20093
10/12/2021 04H,23543
10/12/2021 03H,27785
10/12/2021 02H,31023
10/12/2021 01H,33207
10/12/2021 00H,34304
10/11/2021 23H,34985
10/11/2021 22H,34409
10/11/2021 21H,32990
10/11/2021 20H,32162
10/11/2021 19H,30739
10/11/2021 18H,29915
10/11/2021 17H,28270
10/11/2021 16H,26403
10/11/2021 15H,25869
10/11/2021 14H,25543
10/11/2021 13H,22116
10/11/2021 12H,19480
10/11/2021 11H,17249
10/11/2021 10H,15588
10/11/2021 09H,14722
10/11/2021 08H,15033
10/11/2021 07H,15991
10/11/2021 06H,16912
10/11/2021 05H,19336
10/11/2021 04H,23423
10/11/2021 03H,26775
10/11/2021 02H,29258
10/11/2021 01H,31662
10/11/2021 00H,32121
10/10/2021 23H,32803
10/10/2021 22H,31493
10/10/2021 21H,29333
10/10/2021 20H,28360
10/10/2021 19H,26508
10/10/2021 18H,24214
10/10/2021 17H,22703
10/10/2021 16H,20916
10/10/2021 15H,20064
10/10/2021 14H,19716
10/10/2021 13H,18610
10/10/2021 12H,16669
10/10/2021 11H,15176
10/10/2021 10H,14846
10/10/2021 09H,14959
10/10/2021 08H,15397
10/10/2021 07H,15993
10/10/2021 06H,17649
10/10/2021 05H,19895
10/10/2021 04H,23391
10/10/2021 03H,26732
10/10/2021 02H,29125
10/10/2021 01H,30018
10/10/2021 00H,30272
10/9/2021 23H,29212
10/9/2021 22H,29293
10/9/2021 21H,29010
10/9/2021 20H,27717
10/9/2021 19H,26631
10/9/2021 18H,24802
10/9/2021 17H,24762
10/9/2021 16H,23673
10/9/2021 15H,22934
10/9/2021 14H,21663
10/9/2021 13H,19427
10/9/2021 12H,17144
10/9/2021 11H,15915
10/9/2021 10H,15038
10/9/2021 09H,15227
10/9/2021 08H,16193
10/9/2021 07H,16461
10/9/2021 06H,18007
10/9/2021 05H,21783
10/9/2021 04H,25230
10/9/2021 03H,28713
10/9/2021 02H,30404
10/9/2021 01H,32038
10/9/2021 00H,33478
10/8/2021 23H,34033
10/8/2021 22H,33944
10/8/2021 21H,33262
10/8/2021 20H,32014
10/8/2021 19H,31359
10/8/2021 18H,30739
10/8/2021 17H,29861
10/8/2021 16H,31166
10/8/2021 15H,31769
10/8/2021 14H,30379
10/8/2021 13H,26228
10/8/2021 12H,23472
10/8/2021 11H,20658
10/8/2021 10H,18457
10/8/2021 09H,17260
10/8/2021 08H,17993
10/8/2021 07H,18713
10/8/2021 06H,20111
10/8/2021 05H,24494
10/8/2021 04H,27606
10/8/2021 03H,30563
10/8/2021 02H,32516
10/8/2021 01H,34684
10/8/2021 00H,36704
10/7/2021 23H,36122
10/7/2021 22H,34858
10/7/2021 21H,33983
10/7/2021 20H,32006
10/7/2021 19H,30983
10/7/2021 18H,29162
10/7/2021 17H,29099
10/7/2021 16H,28682
10/7/2021 15H,28886
10/7/2021 14H,26859
10/7/2021 13H,23644
10/7/2021 12H,21462
10/7/2021 11H,18635
10/7/2021 10H,15937
10/7/2021 09H,14726
10/7/2021 08H,15279
10/7/2021 07H,16659
10/7/2021 06H,18263
10/7/2021 05H,21118
10/7/2021 04H,24532
10/7/2021 03H,28721
10/7/2021 02H,30697
10/7/2021 01H,33851
10/7/2021 00H,35226
10/6/2021 23H,34761
10/6/2021 22H,34425
10/6/2021 21H,32476
10/6/2021 20H,29929
10/6/2021 19H,28728
10/6/2021 18H,27911
10/6/2021 17H,26539
10/6/2021 16H,26236
10/6/2021 15H,25625
10/6/2021 14H,23893
10/6/2021 13H,22045
10/6/2021 12H,18803
10/6/2021 11H,17064
10/6/2021 10H,15400
10/6/2021 09H,14528
10/6/2021 08H,14633
10/6/2021 07H,15200
10/6/2021 06H,16259
10/6/2021 05H,20514
10/6/2021 04H,23676
10/6/2021 03H,28238
10/6/2021 02H,30567
10/6/2021 01H,32557
10/6/2021 00H,34774
10/5/2021 23H,35428
10/5/2021 22H,34983
10/5/2021 21H,34321
10/5/2021 20H,32696
10/5/2021 19H,30906
10/5/2021 18H,29587
10/5/2021 17H,27396
10/5/2021 16H,26016
10/5/2021 15H,25868
10/5/2021 14H,24117
10/5/2021 13H,21665
10/5/2021 12H,19372
10/5/2021 11H,17565
10/5/2021 10H,15224
10/5/2021 09H,14132
10/5/2021 08H,14056
10/5/2021 07H,15474
10/5/2021 06H,17482
10/5/2021 05H,21382
10/5/2021 04H,25295
10/5/2021 03H,29461
10/5/2021 02H,32060
10/5/2021 01H,35645
10/5/2021 00H,38031
10/4/2021 23H,39394
10/4/2021 22H,38172
10/4/2021 21H,35088
10/4/2021 20H,32479
10/4/2021 19H,30068
10/4/2021 18H,28362
10/4/2021 17H,26512
10/4/2021 16H,24713
10/4/2021 15H,24781
10/4/2021 14H,23155
10/4/2021 13H,19779
10/4/2021 12H,17468
10/4/2021 11H,15771
10/4/2021 10H,13903
10/4/2021 09H,13581
10/4/2021 08H,13722
10/4/2021 07H,15202
10/4/2021 06H,17532
10/4/2021 05H,21198
10/4/2021 04H,25222
10/4/2021 03H,28868
10/4/2021 02H,31532
10/4/2021 01H,34944
10/4/2021 00H,36406
10/3/2021 23H,35481
10/3/2021 22H,34350
10/3/2021 21H,30927
10/3/2021 20H,28542
10/3/2021 19H,24908
10/3/2021 18H,22170
10/3/2021 17H,20880
10/3/2021 16H,19405
10/3/2021 15H,17877
10/3/2021 14H,17154
10/3/2021 13H,15169
10/3/2021 12H,13900
10/3/2021 11H,12718
10/3/2021 10H,12396
10/3/2021 09H,12428
10/3/2021 08H,13478
10/3/2021 07H,14711
10/3/2021 06H,16888
10/3/2021 05H,19929
10/3/2021 04H,23806
10/3/2021 03H,28915
10/3/2021 02H,32924
10/3/2021 01H,34873
10/3/2021 00H,33335
10/2/2021 23H,32424
10/2/2021 22H,32103
10/2/2021 21H,30849
10/2/2021 20H,27943
10/2/2021 19H,24661
10/2/2021 18H,23040
