Net generation from solar for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.SUN.H
17:17:50 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.SUN.H megawatthours
07/15/2019 20H,24228
07/15/2019 19H,24552
07/15/2019 18H,24694
07/15/2019 17H,24266
07/15/2019 16H,22729
07/15/2019 15H,18927
07/15/2019 14H,10899
07/15/2019 13H,3774
07/15/2019 12H,1536
07/15/2019 11H,348
07/15/2019 10H,37
07/15/2019 09H,30
07/15/2019 08H,28
07/15/2019 07H,32
07/15/2019 06H,27
07/15/2019 05H,30
07/15/2019 04H,61
07/15/2019 03H,528
07/15/2019 02H,4793
07/15/2019 01H,11134
07/15/2019 00H,15169
07/14/2019 23H,18298
07/14/2019 22H,20915
07/14/2019 21H,22502
07/14/2019 20H,23458
07/14/2019 19H,23497
07/14/2019 18H,23766
07/14/2019 17H,23083
07/14/2019 16H,21114
07/14/2019 15H,17899
07/14/2019 14H,10114
07/14/2019 13H,3358
07/14/2019 12H,1336
07/14/2019 11H,299
07/14/2019 10H,22
07/14/2019 09H,14
07/14/2019 08H,13
07/14/2019 07H,13
07/14/2019 06H,11
07/14/2019 05H,10
07/14/2019 04H,12
07/14/2019 03H,2653
07/14/2019 02H,4163
07/14/2019 01H,9778
07/14/2019 00H,13178
07/13/2019 23H,16003
07/13/2019 22H,18003
07/13/2019 21H,19432
07/13/2019 20H,20535
07/13/2019 19H,22080
07/13/2019 18H,22929
07/13/2019 17H,21985
07/13/2019 16H,20344
07/13/2019 15H,16602
07/13/2019 14H,9106
07/13/2019 13H,3123
07/13/2019 12H,1300
07/13/2019 11H,333
07/13/2019 10H,10
07/13/2019 09H,7
07/13/2019 08H,4
07/13/2019 07H,5
07/13/2019 06H,3
07/13/2019 05H,18
07/13/2019 04H,46
07/13/2019 03H,2717
07/13/2019 02H,3921
07/13/2019 01H,9650
07/13/2019 00H,13164
07/12/2019 23H,16430
07/12/2019 22H,18612
07/12/2019 21H,20045
07/12/2019 20H,21065
07/12/2019 19H,22507
07/12/2019 18H,22118
07/12/2019 17H,21185
07/12/2019 16H,19834
07/12/2019 15H,15988
07/12/2019 14H,9061
07/12/2019 13H,2801
07/12/2019 12H,928
07/12/2019 11H,87
07/12/2019 10H,19
07/12/2019 09H,3
07/12/2019 08H,5
07/12/2019 07H,7
07/12/2019 06H,8
07/12/2019 05H,10
07/12/2019 04H,12
07/12/2019 03H,385
07/12/2019 02H,4426
07/12/2019 01H,10181
07/12/2019 00H,14166
07/11/2019 23H,16880
07/11/2019 22H,19269
07/11/2019 21H,20474
07/11/2019 20H,21868
07/11/2019 19H,22865
07/11/2019 18H,22409
07/11/2019 17H,22172
07/11/2019 16H,20790
07/11/2019 15H,17062
07/11/2019 14H,9823
07/11/2019 13H,2914
07/11/2019 12H,1039
07/11/2019 11H,242
07/11/2019 10H,14
07/11/2019 09H,5
07/11/2019 08H,148
07/11/2019 07H,211
07/11/2019 06H,214
07/11/2019 05H,213
07/11/2019 04H,249
07/11/2019 03H,622
07/11/2019 02H,4822
07/11/2019 01H,11783
07/11/2019 00H,15934
07/10/2019 23H,18587
07/10/2019 22H,20881
07/10/2019 21H,22271
07/10/2019 20H,23453
07/10/2019 19H,23713
07/10/2019 18H,23630
07/10/2019 17H,23209
07/10/2019 16H,21830
07/10/2019 15H,18207
07/10/2019 14H,10442
07/10/2019 13H,3201
07/10/2019 12H,1310
07/10/2019 11H,374
07/10/2019 10H,29
07/10/2019 09H,14
07/10/2019 08H,179
07/10/2019 07H,226
07/10/2019 06H,238
07/10/2019 05H,246
07/10/2019 04H,318
07/10/2019 03H,591
07/10/2019 02H,4921
07/10/2019 01H,11579
07/10/2019 00H,15157
07/9/2019 23H,17340
07/9/2019 22H,19376
07/9/2019 21H,21183
07/9/2019 20H,22406
07/9/2019 19H,22954
07/9/2019 18H,22785
07/9/2019 17H,22513
07/9/2019 16H,21162
07/9/2019 15H,17747
07/9/2019 14H,10129
07/9/2019 13H,2960
07/9/2019 12H,1119
07/9/2019 11H,338
07/9/2019 10H,12
07/9/2019 09H,21
07/9/2019 08H,193
07/9/2019 07H,235
07/9/2019 06H,244
07/9/2019 05H,245
07/9/2019 04H,292
07/9/2019 03H,680
07/9/2019 02H,5125
07/9/2019 01H,12059
07/9/2019 00H,16021
07/8/2019 23H,18194
07/8/2019 22H,20068
07/8/2019 21H,21434
07/8/2019 20H,22542
07/8/2019 19H,23291
07/8/2019 18H,23395
07/8/2019 17H,22947
07/8/2019 16H,21436
07/8/2019 15H,17362
07/8/2019 14H,9293
07/8/2019 13H,2559
07/8/2019 12H,816
07/8/2019 11H,120
07/8/2019 10H,52
07/8/2019 09H,59
07/8/2019 08H,56
07/8/2019 07H,43
07/8/2019 06H,53
07/8/2019 05H,45
07/8/2019 04H,55
07/8/2019 03H,449
07/8/2019 02H,4333
07/8/2019 01H,9095
07/8/2019 00H,12036
07/7/2019 23H,15063
07/7/2019 22H,17181
07/7/2019 21H,18144
07/7/2019 20H,19589
07/7/2019 19H,20503
07/7/2019 18H,20945
07/7/2019 17H,20593
07/7/2019 16H,18319
07/7/2019 15H,14252
07/7/2019 14H,7951
07/7/2019 13H,3015
07/7/2019 12H,941
07/7/2019 11H,102
07/7/2019 10H,9
07/7/2019 09H,14
07/7/2019 08H,153
07/7/2019 07H,241
07/7/2019 06H,250
07/7/2019 05H,255
07/7/2019 04H,307
07/7/2019 03H,700
07/7/2019 02H,4724
07/7/2019 01H,10862
07/7/2019 00H,14649
07/6/2019 23H,17119
07/6/2019 22H,19297
07/6/2019 21H,21196
07/6/2019 20H,22456
07/6/2019 19H,23239
07/6/2019 18H,23176
07/6/2019 17H,22700
07/6/2019 16H,20950
07/6/2019 15H,17392
07/6/2019 14H,9609
07/6/2019 13H,2735
07/6/2019 12H,839
07/6/2019 11H,163
07/6/2019 10H,29
07/6/2019 09H,22
07/6/2019 08H,214
07/6/2019 07H,259
07/6/2019 06H,272
07/6/2019 05H,267
07/6/2019 04H,313
07/6/2019 03H,680
07/6/2019 02H,5028
07/6/2019 01H,11606
07/6/2019 00H,15662
07/5/2019 23H,18271
07/5/2019 22H,20528
07/5/2019 21H,21755
07/5/2019 20H,22595
07/5/2019 19H,23021
07/5/2019 18H,23439
07/5/2019 17H,22974
07/5/2019 16H,21414
07/5/2019 15H,17841
07/5/2019 14H,10002
07/5/2019 13H,3145
07/5/2019 12H,1107
07/5/2019 11H,231
07/5/2019 10H,39
07/5/2019 09H,38
07/5/2019 08H,228
07/5/2019 07H,238
07/5/2019 06H,253
07/5/2019 05H,262
07/5/2019 04H,324
07/5/2019 03H,715
07/5/2019 02H,2811
07/5/2019 01H,14472
07/5/2019 00H,16188
07/4/2019 23H,17949
07/4/2019 22H,19185
07/4/2019 21H,20677
07/4/2019 20H,22060
07/4/2019 19H,23371
07/4/2019 18H,23161
07/4/2019 17H,22407
07/4/2019 16H,21638
07/4/2019 15H,19034
07/4/2019 14H,10933
07/4/2019 13H,3741
07/4/2019 12H,1414
07/4/2019 11H,289
07/4/2019 10H,53
07/4/2019 09H,63
07/4/2019 08H,239
07/4/2019 07H,265
07/4/2019 06H,250
07/4/2019 05H,250
07/4/2019 04H,389
07/4/2019 03H,812
07/4/2019 02H,4993
07/4/2019 01H,11260
07/4/2019 00H,14895
07/3/2019 23H,17614
07/3/2019 22H,20373
07/3/2019 21H,22161
07/3/2019 20H,23353
07/3/2019 19H,24047
07/3/2019 18H,23995
07/3/2019 17H,24032
07/3/2019 16H,22602
07/3/2019 15H,19075
07/3/2019 14H,11013
07/3/2019 13H,3741
07/3/2019 12H,1469
07/3/2019 11H,369
07/3/2019 10H,92
07/3/2019 09H,66
07/3/2019 08H,231
07/3/2019 07H,253
07/3/2019 06H,273
07/3/2019 05H,287
07/3/2019 04H,288
07/3/2019 03H,788
07/3/2019 02H,4888
07/3/2019 01H,11787
07/3/2019 00H,15985
07/2/2019 23H,18791
07/2/2019 22H,21233
07/2/2019 21H,22462
07/2/2019 20H,23463
07/2/2019 19H,24173
07/2/2019 18H,24051
07/2/2019 17H,23679
07/2/2019 16H,22520
07/2/2019 15H,19167
07/2/2019 14H,11354
07/2/2019 13H,4043
07/2/2019 12H,1626
07/2/2019 11H,466
07/2/2019 10H,156
07/2/2019 09H,119
07/2/2019 08H,271
07/2/2019 07H,300
07/2/2019 06H,318
07/2/2019 05H,327
07/2/2019 04H,354
07/2/2019 03H,854
07/2/2019 02H,5607
07/2/2019 01H,12101
07/2/2019 00H,15957
07/1/2019 23H,18931
07/1/2019 22H,21578
07/1/2019 21H,23474
07/1/2019 20H,24358
07/1/2019 19H,24693
07/1/2019 18H,24580
07/1/2019 17H,24171
07/1/2019 16H,22842
07/1/2019 15H,19754
07/1/2019 14H,11852
07/1/2019 13H,4155
07/1/2019 12H,1661
07/1/2019 11H,432
07/1/2019 10H,60
07/1/2019 09H,26
07/1/2019 08H,24
07/1/2019 07H,24
07/1/2019 06H,25
07/1/2019 05H,26
07/1/2019 04H,130
07/1/2019 03H,543
07/1/2019 02H,4931
07/1/2019 01H,10739
07/1/2019 00H,14319
06/30/2019 23H,17310
06/30/2019 22H,19761
06/30/2019 21H,21359
06/30/2019 20H,21702
06/30/2019 19H,21943
06/30/2019 18H,22050
06/30/2019 17H,20894
06/30/2019 16H,18842
06/30/2019 15H,15768
06/30/2019 14H,9768
06/30/2019 13H,3747
06/30/2019 12H,1578
06/30/2019 11H,322
06/30/2019 10H,51
06/30/2019 09H,28
06/30/2019 08H,27
06/30/2019 07H,25
06/30/2019 06H,18
06/30/2019 05H,22
06/30/2019 04H,68
06/30/2019 03H,276
06/30/2019 02H,2603
06/30/2019 01H,6178
06/30/2019 00H,10849
06/29/2019 23H,14431
06/29/2019 22H,17802
06/29/2019 21H,18872
06/29/2019 20H,20061
06/29/2019 19H,20548
06/29/2019 18H,20576
06/29/2019 17H,20426
06/29/2019 16H,19264
06/29/2019 15H,16102
06/29/2019 14H,10960
06/29/2019 13H,3756
06/29/2019 12H,1340
06/29/2019 11H,316
06/29/2019 10H,42
06/29/2019 09H,34
06/29/2019 08H,77
06/29/2019 07H,250
06/29/2019 06H,259
06/29/2019 05H,257
06/29/2019 04H,337
06/29/2019 03H,774
06/29/2019 02H,4607
06/29/2019 01H,10172
06/29/2019 00H,14307
06/28/2019 23H,17637
06/28/2019 22H,19553
06/28/2019 21H,21710
06/28/2019 20H,23329
06/28/2019 19H,24005
06/28/2019 18H,24056
06/28/2019 17H,23501
06/28/2019 16H,22339
06/28/2019 15H,19150
06/28/2019 14H,11682
06/28/2019 13H,4079
06/28/2019 12H,1611
06/28/2019 11H,387
06/28/2019 10H,55
06/28/2019 09H,34
06/28/2019 08H,154
06/28/2019 07H,272
06/28/2019 06H,260
06/28/2019 05H,263
06/28/2019 04H,354
06/28/2019 03H,701
06/28/2019 02H,5277
06/28/2019 01H,11757
06/28/2019 00H,15840
06/27/2019 23H,19018
06/27/2019 22H,21538
06/27/2019 21H,23128
06/27/2019 20H,24061
06/27/2019 19H,24412
06/27/2019 18H,24349
06/27/2019 17H,23480
06/27/2019 16H,21556
06/27/2019 15H,18181
06/27/2019 14H,10656
06/27/2019 13H,3686
06/27/2019 12H,1402
06/27/2019 11H,306
06/27/2019 10H,64
06/27/2019 09H,40
06/27/2019 08H,213
06/27/2019 07H,238
06/27/2019 06H,237
06/27/2019 05H,230
06/27/2019 04H,366
06/27/2019 03H,754
06/27/2019 02H,5018
06/27/2019 01H,11761
06/27/2019 00H,15644
06/26/2019 23H,18423
06/26/2019 22H,20680
06/26/2019 21H,22319
06/26/2019 20H,23494
06/26/2019 19H,24256
06/26/2019 18H,24180
06/26/2019 17H,23245
06/26/2019 16H,21227
06/26/2019 15H,17696
06/26/2019 14H,10975
06/26/2019 13H,4023
06/26/2019 12H,1579
06/26/2019 11H,368
06/26/2019 10H,65
06/26/2019 09H,44
06/26/2019 08H,32
06/26/2019 07H,21
06/26/2019 06H,20
06/26/2019 05H,35
06/26/2019 04H,71
06/26/2019 03H,437
06/26/2019 02H,4178
06/26/2019 01H,9903
06/26/2019 00H,14105
06/25/2019 23H,16481
06/25/2019 22H,19104
06/25/2019 21H,21000
06/25/2019 20H,22307
06/25/2019 19H,23167
06/25/2019 18H,23127
06/25/2019 17H,22561
06/25/2019 16H,21155
06/25/2019 15H,17715
06/25/2019 14H,10558
06/25/2019 13H,3815
06/25/2019 12H,1301
06/25/2019 11H,340
06/25/2019 10H,23
06/25/2019 09H,16
06/25/2019 08H,152
06/25/2019 07H,227
06/25/2019 06H,249
06/25/2019 05H,268
06/25/2019 04H,312
06/25/2019 03H,615
06/25/2019 02H,4430
06/25/2019 01H,11232
06/25/2019 00H,15604
06/24/2019 23H,18798
06/24/2019 22H,21389
06/24/2019 21H,22964
06/24/2019 20H,23982
06/24/2019 19H,24405
06/24/2019 18H,24210
06/24/2019 17H,23731
06/24/2019 16H,22619
06/24/2019 15H,19430
06/24/2019 14H,11937
06/24/2019 13H,4114
06/24/2019 12H,1512
06/24/2019 11H,416
06/24/2019 10H,42
06/24/2019 09H,10
06/24/2019 08H,152
06/24/2019 07H,220
06/24/2019 06H,219
06/24/2019 05H,222
06/24/2019 04H,284
06/24/2019 03H,730
06/24/2019 02H,5385
06/24/2019 01H,12231
06/24/2019 00H,16041
06/23/2019 23H,18581
06/23/2019 22H,20967
06/23/2019 21H,22708
06/23/2019 20H,23669
06/23/2019 19H,23846
06/23/2019 18H,23517
06/23/2019 17H,22896
06/23/2019 16H,21844
06/23/2019 15H,18778
06/23/2019 14H,11407
06/23/2019 13H,3590
06/23/2019 12H,1423
06/23/2019 11H,442
06/23/2019 10H,97
06/23/2019 09H,32
06/23/2019 08H,160
06/23/2019 07H,8
06/23/2019 06H,246
06/23/2019 05H,253
06/23/2019 04H,308
06/23/2019 03H,724
06/23/2019 02H,5096
06/23/2019 01H,11410
06/23/2019 00H,15093
06/22/2019 23H,17923
06/22/2019 22H,20339
06/22/2019 21H,21963
06/22/2019 20H,22991
06/22/2019 19H,23752
06/22/2019 18H,23904
06/22/2019 17H,23207
06/22/2019 16H,21693
06/22/2019 15H,18099
06/22/2019 14H,10371
06/22/2019 13H,2974
06/22/2019 12H,910
06/22/2019 11H,200
06/22/2019 10H,64
06/22/2019 09H,17
06/22/2019 08H,27
06/22/2019 07H,61
06/22/2019 06H,216
06/22/2019 05H,281
06/22/2019 04H,331
06/22/2019 03H,692
06/22/2019 02H,4507
06/22/2019 01H,10635
06/22/2019 00H,15023
06/21/2019 23H,18421
06/21/2019 22H,21409
06/21/2019 21H,23052
06/21/2019 20H,24105
06/21/2019 19H,24480
06/21/2019 18H,23986
06/21/2019 17H,22928
06/21/2019 16H,21864
06/21/2019 15H,18424
06/21/2019 14H,11108
06/21/2019 13H,3901
06/21/2019 12H,1602
06/21/2019 11H,511
06/21/2019 10H,118
06/21/2019 09H,89
06/21/2019 08H,238
06/21/2019 07H,292
06/21/2019 06H,302
06/21/2019 05H,476
06/21/2019 04H,523
06/21/2019 03H,907
06/21/2019 02H,4592
06/21/2019 01H,10848
06/21/2019 00H,15147
06/20/2019 23H,17488
06/20/2019 22H,19452
06/20/2019 21H,21230
06/20/2019 20H,22814
06/20/2019 19H,23352
06/20/2019 18H,23599
06/20/2019 17H,22991
06/20/2019 16H,21684
06/20/2019 15H,18683
06/20/2019 14H,11217
06/20/2019 13H,3607
06/20/2019 12H,1243
06/20/2019 11H,335
06/20/2019 10H,81
06/20/2019 09H,55
06/20/2019 08H,186
06/20/2019 07H,272
06/20/2019 06H,272
06/20/2019 05H,318
06/20/2019 04H,385
06/20/2019 03H,788
06/20/2019 02H,4951
06/20/2019 01H,11360
06/20/2019 00H,15317
06/19/2019 23H,18276
06/19/2019 22H,20217
06/19/2019 21H,21009
06/19/2019 20H,22460
06/19/2019 19H,22876
06/19/2019 18H,22987
06/19/2019 17H,22310
06/19/2019 16H,20494
06/19/2019 15H,16848
06/19/2019 14H,9566
06/19/2019 13H,2365
06/19/2019 12H,714
06/19/2019 11H,174
06/19/2019 10H,36
06/19/2019 09H,8
06/19/2019 08H,158
06/19/2019 07H,239
06/19/2019 06H,247
06/19/2019 05H,240
06/19/2019 04H,242
06/19/2019 03H,832
06/19/2019 02H,4825
06/19/2019 01H,10456
06/19/2019 00H,13895
06/18/2019 23H,15621
06/18/2019 22H,18127
06/18/2019 21H,19591
06/18/2019 20H,21527
06/18/2019 19H,22873
06/18/2019 18H,23052
06/18/2019 17H,22255
06/18/2019 16H,21018
06/18/2019 15H,17969
06/18/2019 14H,10488
06/18/2019 13H,3492
06/18/2019 12H,1295
06/18/2019 11H,244
06/18/2019 10H,43
06/18/2019 09H,5
06/18/2019 08H,12
06/18/2019 07H,43
06/18/2019 06H,215
06/18/2019 05H,235
06/18/2019 04H,250
06/18/2019 03H,516
06/18/2019 02H,3084
06/18/2019 01H,7944
06/18/2019 00H,13085
06/17/2019 23H,15888
06/17/2019 22H,18484
06/17/2019 21H,20136
06/17/2019 20H,21545
06/17/2019 19H,23027
06/17/2019 18H,23195
06/17/2019 17H,22156
06/17/2019 16H,20523
06/17/2019 15H,16678
06/17/2019 14H,9904
06/17/2019 13H,3770
06/17/2019 12H,1499
06/17/2019 11H,399
06/17/2019 10H,37
06/17/2019 09H,15
06/17/2019 08H,126
06/17/2019 07H,232
06/17/2019 06H,228
06/17/2019 05H,236
06/17/2019 04H,255
06/17/2019 03H,1464
06/17/2019 02H,4769
06/17/2019 01H,10790
06/17/2019 00H,15320
06/16/2019 23H,17287
06/16/2019 22H,19650
06/16/2019 21H,21118
06/16/2019 20H,21668
06/16/2019 19H,21884
06/16/2019 18H,21965
06/16/2019 17H,21303
06/16/2019 16H,19896
06/16/2019 15H,16286
06/16/2019 14H,10274
06/16/2019 13H,3908
06/16/2019 12H,1619
06/16/2019 11H,435
06/16/2019 10H,55
06/16/2019 09H,21
06/16/2019 08H,193
06/16/2019 07H,241
06/16/2019 06H,238
06/16/2019 05H,239
06/16/2019 04H,247
06/16/2019 03H,2838
06/16/2019 02H,4384
06/16/2019 01H,10390
06/16/2019 00H,14081
06/15/2019 23H,16860
06/15/2019 22H,19725
06/15/2019 21H,21830
06/15/2019 20H,23755
06/15/2019 19H,24608
06/15/2019 18H,24769
06/15/2019 17H,24121
06/15/2019 16H,22882
06/15/2019 15H,19658
06/15/2019 14H,12285
06/15/2019 13H,4401
06/15/2019 12H,1491
06/15/2019 11H,416
06/15/2019 10H,81
06/15/2019 09H,17
06/15/2019 08H,10
06/15/2019 07H,13
06/15/2019 06H,18
06/15/2019 05H,34
06/15/2019 04H,238
06/15/2019 03H,595
06/15/2019 02H,4149
06/15/2019 01H,9750
06/15/2019 00H,13548
06/14/2019 23H,16539
06/14/2019 22H,20671
06/14/2019 21H,23153
06/14/2019 20H,23805
06/14/2019 19H,24116
06/14/2019 18H,24551
06/14/2019 17H,23776
06/14/2019 16H,22143
06/14/2019 15H,18963
06/14/2019 14H,11723
06/14/2019 13H,4572
06/14/2019 12H,1872
06/14/2019 11H,567
06/14/2019 10H,80
06/14/2019 09H,17
06/14/2019 08H,21
06/14/2019 07H,21
06/14/2019 06H,33
06/14/2019 05H,37
06/14/2019 04H,55
06/14/2019 03H,484
06/14/2019 02H,4455
06/14/2019 01H,10603
06/14/2019 00H,14595
06/13/2019 23H,17135
06/13/2019 22H,19202
06/13/2019 21H,21385
06/13/2019 20H,22077
06/13/2019 19H,22057
06/13/2019 18H,21659
06/13/2019 17H,20850
06/13/2019 16H,19792
06/13/2019 15H,16748
06/13/2019 14H,9851
06/13/2019 13H,2941
06/13/2019 12H,866
06/13/2019 11H,120
06/13/2019 10H,10
06/13/2019 09H,8
06/13/2019 08H,116
06/13/2019 07H,222
06/13/2019 06H,240
06/13/2019 05H,245
06/13/2019 04H,244
06/13/2019 03H,479
06/13/2019 02H,4225
06/13/2019 01H,10809
06/13/2019 00H,15034
06/12/2019 23H,17625
06/12/2019 22H,19321
06/12/2019 21H,20380
06/12/2019 20H,21196
06/12/2019 19H,21484
06/12/2019 18H,21603
06/12/2019 17H,20958
06/12/2019 16H,19771
06/12/2019 15H,16640
06/12/2019 14H,9624
06/12/2019 13H,2970
06/12/2019 12H,1181
06/12/2019 11H,269
06/12/2019 10H,45
06/12/2019 09H,7
06/12/2019 08H,6
06/12/2019 07H,150
06/12/2019 06H,231
06/12/2019 05H,227
06/12/2019 04H,232
06/12/2019 03H,1539
06/12/2019 02H,2987
06/12/2019 01H,8159
06/12/2019 00H,12358
06/11/2019 23H,15727
06/11/2019 22H,19578
06/11/2019 21H,20099
06/11/2019 20H,21375
06/11/2019 19H,21370
06/11/2019 18H,22382
06/11/2019 17H,21058
06/11/2019 16H,20564
06/11/2019 15H,17063
06/11/2019 14H,10476
06/11/2019 13H,3083
06/11/2019 12H,936
06/11/2019 11H,72
06/11/2019 10H,10
06/11/2019 09H,99
06/11/2019 08H,139
06/11/2019 07H,150
06/11/2019 06H,148
06/11/2019 05H,198
06/11/2019 04H,262
06/11/2019 03H,582
06/11/2019 02H,3624
06/11/2019 01H,8544
06/11/2019 00H,11924
06/10/2019 23H,15897
06/10/2019 22H,18225
06/10/2019 21H,19664
06/10/2019 20H,20848
06/10/2019 19H,21391
06/10/2019 18H,20868
06/10/2019 17H,19655
06/10/2019 16H,18432
06/10/2019 15H,14871
06/10/2019 14H,8556
06/10/2019 13H,2626
06/10/2019 12H,842
06/10/2019 11H,167
06/10/2019 10H,28
06/10/2019 09H,23
06/10/2019 08H,165
06/10/2019 07H,219
06/10/2019 06H,222
06/10/2019 05H,250
06/10/2019 04H,304
06/10/2019 03H,626
06/10/2019 02H,4180
06/10/2019 01H,10702
06/10/2019 00H,14715
06/9/2019 23H,16911
06/9/2019 22H,18688
06/9/2019 21H,19645
06/9/2019 20H,20711
06/9/2019 19H,20689
06/9/2019 18H,19570
06/9/2019 17H,19007
06/9/2019 16H,17808
06/9/2019 15H,14787
06/9/2019 14H,9510
06/9/2019 13H,2590
06/9/2019 12H,676
06/9/2019 11H,121
06/9/2019 10H,18
06/9/2019 09H,13
06/9/2019 08H,170
06/9/2019 07H,216
06/9/2019 06H,224
06/9/2019 05H,221
06/9/2019 04H,288
06/9/2019 03H,753
06/9/2019 02H,5049
06/9/2019 01H,11733
06/9/2019 00H,15723
06/8/2019 23H,17713
06/8/2019 22H,19405
06/8/2019 21H,20786
06/8/2019 20H,20674
06/8/2019 19H,20741
06/8/2019 18H,20900
06/8/2019 17H,20271
06/8/2019 16H,19485
06/8/2019 15H,16570
06/8/2019 14H,10009
06/8/2019 13H,2743
06/8/2019 12H,799
06/8/2019 11H,188
06/8/2019 10H,37
06/8/2019 09H,43
06/8/2019 08H,66
06/8/2019 07H,61
06/8/2019 06H,72
06/8/2019 05H,60
06/8/2019 04H,67
06/8/2019 03H,492
06/8/2019 02H,3972
06/8/2019 01H,9855
06/8/2019 00H,13233
06/7/2019 23H,16644
06/7/2019 22H,18519
06/7/2019 21H,19391
06/7/2019 20H,20806
06/7/2019 19H,21454
06/7/2019 18H,21549
06/7/2019 17H,21112
06/7/2019 16H,20027
06/7/2019 15H,16672
06/7/2019 14H,9751
06/7/2019 13H,2580
06/7/2019 12H,737
06/7/2019 11H,214
06/7/2019 10H,44
06/7/2019 09H,21
06/7/2019 08H,150
06/7/2019 07H,222
06/7/2019 06H,236
06/7/2019 05H,243
06/7/2019 04H,272
06/7/2019 03H,2477
06/7/2019 02H,4075
06/7/2019 01H,10683
06/7/2019 00H,14519
06/6/2019 23H,16421
06/6/2019 22H,18075
06/6/2019 21H,19543
06/6/2019 20H,20770
06/6/2019 19H,21766
06/6/2019 18H,22007
06/6/2019 17H,21696
06/6/2019 16H,20441
06/6/2019 15H,17263
06/6/2019 14H,10507
06/6/2019 13H,3404
06/6/2019 12H,1102
06/6/2019 11H,263
06/6/2019 10H,25
06/6/2019 09H,25
06/6/2019 08H,178
06/6/2019 07H,228
06/6/2019 06H,223
06/6/2019 05H,224
06/6/2019 04H,252
06/6/2019 03H,1777
06/6/2019 02H,3138
06/6/2019 01H,8255
06/6/2019 00H,12980
06/5/2019 23H,15614
06/5/2019 22H,17805
06/5/2019 21H,19347
06/5/2019 20H,20282
06/5/2019 19H,22040
06/5/2019 18H,22605
06/5/2019 17H,22268
06/5/2019 16H,20879
06/5/2019 15H,17394
06/5/2019 14H,10273
06/5/2019 13H,2971
06/5/2019 12H,1216
06/5/2019 11H,240
06/5/2019 10H,32
06/5/2019 09H,2
06/5/2019 08H,26
06/5/2019 07H,199
06/5/2019 06H,211
06/5/2019 05H,222
06/5/2019 04H,241
06/5/2019 03H,853
06/5/2019 02H,4380
06/5/2019 01H,10275
06/5/2019 00H,13989
06/4/2019 23H,16607
06/4/2019 22H,19135
06/4/2019 21H,21452
06/4/2019 20H,22887
06/4/2019 19H,23454
06/4/2019 18H,23576
06/4/2019 17H,22957
06/4/2019 16H,21197
06/4/2019 15H,18058
06/4/2019 14H,11000
06/4/2019 13H,3828
06/4/2019 12H,1516
06/4/2019 11H,451
06/4/2019 10H,74
06/4/2019 09H,11
06/4/2019 08H,158
06/4/2019 07H,215
06/4/2019 06H,219
06/4/2019 05H,221
06/4/2019 04H,221
06/4/2019 03H,523
06/4/2019 02H,4234
06/4/2019 01H,10451
06/4/2019 00H,14414
06/3/2019 23H,17495
06/3/2019 22H,19382
06/3/2019 21H,21068
06/3/2019 20H,22391
06/3/2019 19H,23844
06/3/2019 18H,24276
06/3/2019 17H,23773
06/3/2019 16H,22275
06/3/2019 15H,18737
06/3/2019 14H,11235
06/3/2019 13H,4012
06/3/2019 12H,1515
06/3/2019 11H,291
06/3/2019 10H,28
06/3/2019 09H,11
06/3/2019 08H,138
06/3/2019 07H,214
06/3/2019 06H,224
06/3/2019 05H,235
06/3/2019 04H,253
06/3/2019 03H,1295
06/3/2019 02H,2586
06/3/2019 01H,6712
06/3/2019 00H,10344
06/2/2019 23H,14281
06/2/2019 22H,17498
06/2/2019 21H,20163
06/2/2019 20H,21631
06/2/2019 19H,22928
06/2/2019 18H,22630
06/2/2019 17H,22360
06/2/2019 16H,20790
06/2/2019 15H,17110
06/2/2019 14H,10940
06/2/2019 13H,4080
06/2/2019 12H,1547
06/2/2019 11H,308
06/2/2019 10H,40
06/2/2019 09H,16
06/2/2019 08H,121
06/2/2019 07H,215
06/2/2019 06H,218
06/2/2019 05H,230
06/2/2019 04H,246
06/2/2019 03H,1503
06/2/2019 02H,2882
06/2/2019 01H,7910
06/2/2019 00H,11872
06/1/2019 23H,16171
06/1/2019 22H,19776
06/1/2019 21H,21958
06/1/2019 20H,22722
06/1/2019 19H,23917
06/1/2019 18H,24408
06/1/2019 17H,23363
06/1/2019 16H,21735
06/1/2019 15H,18249
06/1/2019 14H,10903
06/1/2019 13H,3799
06/1/2019 12H,1209
06/1/2019 11H,207
06/1/2019 10H,35
06/1/2019 09H,12
06/1/2019 08H,148
06/1/2019 07H,222
06/1/2019 06H,241
06/1/2019 05H,253
06/1/2019 04H,261
06/1/2019 03H,2101
06/1/2019 02H,3430
06/1/2019 01H,9021
06/1/2019 00H,13065
05/31/2019 23H,15807
05/31/2019 22H,18102
05/31/2019 21H,20178
05/31/2019 20H,21100
05/31/2019 19H,22167
05/31/2019 18H,22595
05/31/2019 17H,21922
05/31/2019 16H,20327
05/31/2019 15H,17138
05/31/2019 14H,9993
