Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
17:18:27 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
02/14/2021 23H,31512
02/14/2021 22H,33465
02/14/2021 21H,33756
02/14/2021 20H,34036
02/14/2021 19H,33237
02/14/2021 18H,32361
02/14/2021 17H,31954
02/14/2021 16H,32866
02/14/2021 15H,32481
02/14/2021 14H,31350
02/14/2021 13H,31625
02/14/2021 12H,31789
02/14/2021 11H,33687
02/14/2021 10H,35952
02/14/2021 09H,37621
02/14/2021 08H,37943
02/14/2021 07H,36858
02/14/2021 06H,35913
02/14/2021 05H,32802
02/14/2021 04H,32535
02/14/2021 03H,31695
02/14/2021 02H,29743
02/14/2021 01H,28621
02/14/2021 00H,27434
02/13/2021 23H,27330
02/13/2021 22H,25664
02/13/2021 21H,23522
02/13/2021 20H,22378
02/13/2021 19H,20982
02/13/2021 18H,20206
02/13/2021 17H,19058
02/13/2021 16H,18800
02/13/2021 15H,20347
02/13/2021 14H,21395
02/13/2021 13H,21613
02/13/2021 12H,21877
02/13/2021 11H,21764
02/13/2021 10H,21145
02/13/2021 09H,20644
02/13/2021 08H,20896
02/13/2021 07H,21101
02/13/2021 06H,21345
02/13/2021 05H,22291
02/13/2021 04H,22015
02/13/2021 03H,22803
02/13/2021 02H,23120
02/13/2021 01H,23703
02/13/2021 00H,24786
02/12/2021 23H,25517
02/12/2021 22H,25237
02/12/2021 21H,24666
02/12/2021 20H,23236
02/12/2021 19H,22718
02/12/2021 18H,24234
02/12/2021 17H,25271
02/12/2021 16H,28781
02/12/2021 15H,32333
02/12/2021 14H,33524
02/12/2021 13H,33622
02/12/2021 12H,34273
02/12/2021 11H,35153
02/12/2021 10H,36061
02/12/2021 09H,36641
02/12/2021 08H,37088
02/12/2021 07H,37133
02/12/2021 06H,36427
02/12/2021 05H,35855
02/12/2021 04H,35266
02/12/2021 03H,34122
02/12/2021 02H,33186
02/12/2021 01H,31345
02/12/2021 00H,28132
02/11/2021 23H,25617
02/11/2021 22H,23206
02/11/2021 21H,22420
02/11/2021 20H,21767
02/11/2021 19H,20766
02/11/2021 18H,20791
02/11/2021 17H,20617
02/11/2021 16H,21030
02/11/2021 15H,20477
02/11/2021 14H,21174
02/11/2021 13H,22050
02/11/2021 12H,22440
02/11/2021 11H,22464
02/11/2021 10H,22635
02/11/2021 09H,22810
02/11/2021 08H,23473
02/11/2021 07H,23049
02/11/2021 06H,23369
02/11/2021 05H,21768
02/11/2021 04H,23753
02/11/2021 03H,24084
02/11/2021 02H,23138
02/11/2021 01H,22052
02/11/2021 00H,21817
02/10/2021 23H,20718
02/10/2021 22H,19305
02/10/2021 21H,17542
02/10/2021 20H,15826
02/10/2021 19H,14705
02/10/2021 18H,14297
02/10/2021 17H,13880
02/10/2021 16H,13776
02/10/2021 15H,14526
02/10/2021 14H,14863
02/10/2021 13H,15517
02/10/2021 12H,15552
02/10/2021 11H,16929
02/10/2021 10H,17820
02/10/2021 09H,18409
02/10/2021 08H,18305
02/10/2021 07H,18659
02/10/2021 06H,19482
02/10/2021 05H,21415
02/10/2021 04H,22788
02/10/2021 03H,24406
02/10/2021 02H,24622
02/10/2021 01H,23720
02/10/2021 00H,22664
02/9/2021 23H,20879
02/9/2021 22H,19315
02/9/2021 21H,17534
02/9/2021 20H,16117
02/9/2021 19H,15056
02/9/2021 18H,13479
02/9/2021 17H,12684
02/9/2021 16H,13265
02/9/2021 15H,14810
02/9/2021 14H,17223
02/9/2021 13H,18690
02/9/2021 12H,20583
02/9/2021 11H,21230
02/9/2021 10H,20632
02/9/2021 09H,21199
02/9/2021 08H,20368
02/9/2021 07H,20629
02/9/2021 06H,22412
02/9/2021 05H,23343
02/9/2021 04H,24261
02/9/2021 03H,25004
02/9/2021 02H,24878
02/9/2021 01H,21944
02/9/2021 00H,19801
02/8/2021 23H,19117
02/8/2021 22H,17776
02/8/2021 21H,17537
02/8/2021 20H,17185
02/8/2021 19H,17094
02/8/2021 18H,16991
02/8/2021 17H,17574
02/8/2021 16H,18397
02/8/2021 15H,22111
02/8/2021 14H,25850
02/8/2021 13H,28624
02/8/2021 12H,31511
02/8/2021 11H,33501
02/8/2021 10H,35195
02/8/2021 09H,36294
02/8/2021 08H,37258
02/8/2021 07H,38494
02/8/2021 06H,38670
02/8/2021 05H,43933
02/8/2021 04H,41687
02/8/2021 03H,41934
02/8/2021 02H,41288
02/8/2021 01H,37930
02/8/2021 00H,35316
02/7/2021 23H,33722
02/7/2021 22H,32244
02/7/2021 21H,32329
02/7/2021 20H,32467
02/7/2021 19H,33448
02/7/2021 18H,33894
02/7/2021 17H,32948
02/7/2021 16H,32317
02/7/2021 15H,34818
02/7/2021 14H,38214
02/7/2021 13H,40422
02/7/2021 12H,42554
02/7/2021 11H,44913
02/7/2021 10H,46192
02/7/2021 09H,45985
02/7/2021 08H,47665
02/7/2021 07H,47520
02/7/2021 06H,46323
02/7/2021 05H,49086
02/7/2021 04H,44811
02/7/2021 03H,44176
02/7/2021 02H,42345
02/7/2021 01H,40430
02/7/2021 00H,46078
02/6/2021 23H,51707
02/6/2021 22H,55586
02/6/2021 21H,57436
02/6/2021 20H,58537
02/6/2021 19H,57572
02/6/2021 18H,55827
02/6/2021 17H,54021
02/6/2021 16H,52824
02/6/2021 15H,53630
02/6/2021 14H,53931
02/6/2021 13H,53680
02/6/2021 12H,54292
02/6/2021 11H,55829
02/6/2021 10H,57613
02/6/2021 09H,60049
02/6/2021 08H,62689
02/6/2021 07H,63581
02/6/2021 06H,64518
02/6/2021 05H,66543
02/6/2021 04H,65114
02/6/2021 03H,60846
02/6/2021 02H,54924
02/6/2021 01H,48699
02/6/2021 00H,45602
02/5/2021 23H,45729
02/5/2021 22H,46781
02/5/2021 21H,48911
02/5/2021 20H,50215
02/5/2021 19H,52179
02/5/2021 18H,53401
02/5/2021 17H,52549
02/5/2021 16H,51086
02/5/2021 15H,52910
02/5/2021 14H,56326
02/5/2021 13H,57466
02/5/2021 12H,59017
02/5/2021 11H,60482
02/5/2021 10H,60369
02/5/2021 09H,61210
02/5/2021 08H,60943
02/5/2021 07H,61347
02/5/2021 06H,61225
02/5/2021 05H,58136
02/5/2021 04H,57928
02/5/2021 03H,56944
02/5/2021 02H,56206
02/5/2021 01H,55911
02/5/2021 00H,58425
02/4/2021 23H,62419
02/4/2021 22H,65977
02/4/2021 21H,68754
02/4/2021 20H,72366
02/4/2021 19H,74478
02/4/2021 18H,76396
02/4/2021 17H,75885
02/4/2021 16H,75156
02/4/2021 15H,75710
02/4/2021 14H,76954
02/4/2021 13H,75892
02/4/2021 12H,75476
02/4/2021 11H,72071
02/4/2021 10H,70291
02/4/2021 09H,71809
02/4/2021 08H,73022
02/4/2021 07H,74122
02/4/2021 06H,75641
02/4/2021 05H,73932
02/4/2021 04H,78747
02/4/2021 03H,79073
02/4/2021 02H,77217
02/4/2021 01H,73231
02/4/2021 00H,67913
02/3/2021 23H,63811
02/3/2021 22H,59409
02/3/2021 21H,55961
02/3/2021 20H,51953
02/3/2021 19H,47005
02/3/2021 18H,44269
02/3/2021 17H,41473
02/3/2021 16H,43723
02/3/2021 15H,49951
02/3/2021 14H,50693
02/3/2021 13H,50269
02/3/2021 12H,49576
02/3/2021 11H,50427
02/3/2021 10H,51531
02/3/2021 09H,53108
02/3/2021 08H,54230
02/3/2021 07H,55332
02/3/2021 06H,56746
02/3/2021 05H,59087
02/3/2021 04H,56173
02/3/2021 03H,52427
02/3/2021 02H,46828
02/3/2021 01H,40671
02/3/2021 00H,36170
02/2/2021 23H,36214
02/2/2021 22H,37156
02/2/2021 21H,36734
02/2/2021 20H,37190
02/2/2021 19H,37118
02/2/2021 18H,37522
02/2/2021 17H,37199
02/2/2021 16H,38420
02/2/2021 15H,44017
02/2/2021 14H,46033
02/2/2021 13H,46345
02/2/2021 12H,46281
02/2/2021 11H,46954
02/2/2021 10H,47477
02/2/2021 09H,46894
02/2/2021 08H,46384
02/2/2021 07H,47392
02/2/2021 06H,47057
02/2/2021 05H,45345
02/2/2021 04H,41619
02/2/2021 03H,39771
02/2/2021 02H,36538
02/2/2021 01H,33161
02/2/2021 00H,30134
02/1/2021 23H,27522
02/1/2021 22H,25892
02/1/2021 21H,24313
02/1/2021 20H,23534
02/1/2021 19H,22641
02/1/2021 18H,22667
02/1/2021 17H,22475
02/1/2021 16H,24990
02/1/2021 15H,27940
02/1/2021 14H,29826
02/1/2021 13H,31182
02/1/2021 12H,32172
02/1/2021 11H,32903
02/1/2021 10H,32922
02/1/2021 09H,33035
02/1/2021 08H,33651
02/1/2021 07H,34922
02/1/2021 06H,36347
02/1/2021 05H,38698
02/1/2021 04H,38953
02/1/2021 03H,40267
02/1/2021 02H,40954
02/1/2021 01H,40592
02/1/2021 00H,43477
01/31/2021 23H,48283
01/31/2021 22H,51448
01/31/2021 21H,54259
01/31/2021 20H,55633
01/31/2021 19H,57131
01/31/2021 18H,59350
01/31/2021 17H,61010
01/31/2021 16H,59838
01/31/2021 15H,61046
01/31/2021 14H,62443
01/31/2021 13H,62436
01/31/2021 12H,61857
01/31/2021 11H,60585
01/31/2021 10H,58891
01/31/2021 09H,58249
01/31/2021 08H,56110
01/31/2021 07H,54057
01/31/2021 06H,54350
01/31/2021 05H,54088
01/31/2021 04H,55702
01/31/2021 03H,56416
01/31/2021 02H,56754
01/31/2021 01H,56172
01/31/2021 00H,56805
01/30/2021 23H,59069
01/30/2021 22H,59083
01/30/2021 21H,58726
01/30/2021 20H,58495
01/30/2021 19H,60085
01/30/2021 18H,61974
01/30/2021 17H,63581
01/30/2021 16H,64560
01/30/2021 15H,65713
01/30/2021 14H,67106
01/30/2021 13H,64760
01/30/2021 12H,63994
01/30/2021 11H,63767
01/30/2021 10H,63072
01/30/2021 09H,63746
01/30/2021 08H,65174
01/30/2021 07H,66393
01/30/2021 06H,68270
01/30/2021 05H,64842
01/30/2021 04H,67000
01/30/2021 03H,66616
01/30/2021 02H,64989
01/30/2021 01H,61843
01/30/2021 00H,60103
01/29/2021 23H,58745
01/29/2021 22H,55087
01/29/2021 21H,52470
01/29/2021 20H,50458
01/29/2021 19H,49774
01/29/2021 18H,49717
01/29/2021 17H,51341
01/29/2021 16H,52725
01/29/2021 15H,56031
01/29/2021 14H,56451
01/29/2021 13H,56767
01/29/2021 12H,56773
01/29/2021 11H,56149
01/29/2021 10H,55201
01/29/2021 09H,54076
01/29/2021 08H,53476
01/29/2021 07H,52983
01/29/2021 06H,53101
01/29/2021 05H,53705
01/29/2021 04H,55069
01/29/2021 03H,55342
01/29/2021 02H,53694
01/29/2021 01H,50565
01/29/2021 00H,46882
01/28/2021 23H,45963
01/28/2021 22H,44977
01/28/2021 21H,43506
01/28/2021 20H,41493
01/28/2021 19H,41495
01/28/2021 18H,41490
01/28/2021 17H,41778
01/28/2021 16H,42833
01/28/2021 15H,45250
01/28/2021 14H,46588
01/28/2021 13H,46689
01/28/2021 12H,46170
01/28/2021 11H,45394
01/28/2021 10H,45507
01/28/2021 09H,44715
01/28/2021 08H,44313
01/28/2021 07H,42703
01/28/2021 06H,41366
01/28/2021 05H,40456
01/28/2021 04H,39010
01/28/2021 03H,36354
01/28/2021 02H,32147
01/28/2021 01H,26355
01/28/2021 00H,23523
01/27/2021 23H,22397
01/27/2021 22H,22146
01/27/2021 21H,23523
01/27/2021 20H,24486
01/27/2021 19H,26717
01/27/2021 18H,30248
01/27/2021 17H,32984
01/27/2021 16H,34514
01/27/2021 15H,36510
01/27/2021 14H,38176
01/27/2021 13H,37397
01/27/2021 12H,35992
01/27/2021 11H,35252
01/27/2021 10H,32865
01/27/2021 09H,31292
01/27/2021 08H,28971
01/27/2021 07H,28117
01/27/2021 06H,28150
01/27/2021 05H,30733
01/27/2021 04H,31935
01/27/2021 03H,32830
01/27/2021 02H,34682
01/27/2021 01H,32214
01/27/2021 00H,28581
01/26/2021 23H,24116
01/26/2021 22H,22204
01/26/2021 21H,21267
01/26/2021 20H,22089
01/26/2021 19H,23176
01/26/2021 18H,26040
01/26/2021 17H,28957
01/26/2021 16H,32385
01/26/2021 15H,36677
01/26/2021 14H,42115
01/26/2021 13H,44245
01/26/2021 12H,44206
01/26/2021 11H,45095
01/26/2021 10H,45165
01/26/2021 09H,43685
01/26/2021 08H,42553
01/26/2021 07H,42872
01/26/2021 06H,44611
01/26/2021 05H,46096
01/26/2021 04H,52659
01/26/2021 03H,54352
01/26/2021 02H,55134
01/26/2021 01H,55432
01/26/2021 00H,58586
01/25/2021 23H,60183
01/25/2021 22H,58906
01/25/2021 21H,57754
01/25/2021 20H,55246
01/25/2021 19H,53617
01/25/2021 18H,52295
01/25/2021 17H,50051
01/25/2021 16H,47530
01/25/2021 15H,48188
01/25/2021 14H,48914
01/25/2021 13H,47898
01/25/2021 12H,47971
01/25/2021 11H,44027
01/25/2021 10H,41835
01/25/2021 09H,41289
01/25/2021 08H,41855
01/25/2021 07H,39217
01/25/2021 06H,35912
01/25/2021 05H,37910
01/25/2021 04H,33937
01/25/2021 03H,35542
01/25/2021 02H,35666
01/25/2021 01H,33746
01/25/2021 00H,31261
01/24/2021 23H,29977
01/24/2021 22H,29455
01/24/2021 21H,28004
01/24/2021 20H,27504
01/24/2021 19H,26807
01/24/2021 18H,27011
01/24/2021 17H,25203
01/24/2021 16H,26263
01/24/2021 15H,28060
01/24/2021 14H,29878
01/24/2021 13H,30509
01/24/2021 12H,31848
01/24/2021 11H,34134
01/24/2021 10H,38170
01/24/2021 09H,41385
01/24/2021 08H,43954
01/24/2021 07H,46789
01/24/2021 06H,49301
01/24/2021 05H,50354
01/24/2021 04H,54095
01/24/2021 03H,53787
01/24/2021 02H,52217
01/24/2021 01H,49122
01/24/2021 00H,45086
01/23/2021 23H,42327
01/23/2021 22H,41938
01/23/2021 21H,41776
01/23/2021 20H,41248
01/23/2021 19H,39731
01/23/2021 18H,38192
01/23/2021 17H,37492
01/23/2021 16H,37611
01/23/2021 15H,38094
01/23/2021 14H,36945
01/23/2021 13H,34918
01/23/2021 12H,32906
01/23/2021 11H,31986
01/23/2021 10H,31340
01/23/2021 09H,30141
01/23/2021 08H,31173
01/23/2021 07H,32140
01/23/2021 06H,32710
01/23/2021 05H,38632
01/23/2021 04H,34208
01/23/2021 03H,34831
01/23/2021 02H,32521
01/23/2021 01H,27343
01/23/2021 00H,22479
01/22/2021 23H,20413
01/22/2021 22H,20142
01/22/2021 21H,20807
01/22/2021 20H,21022
01/22/2021 19H,21082
01/22/2021 18H,22596
01/22/2021 17H,25476
01/22/2021 16H,28497
01/22/2021 15H,34810
01/22/2021 14H,38987
01/22/2021 13H,40154
01/22/2021 12H,41964
01/22/2021 11H,44530
01/22/2021 10H,45568
01/22/2021 09H,47766
01/22/2021 08H,49978
01/22/2021 07H,51357
01/22/2021 06H,51430
01/22/2021 05H,49435
01/22/2021 04H,48302
01/22/2021 03H,48248
01/22/2021 02H,46921
01/22/2021 01H,44834
01/22/2021 00H,43493
01/21/2021 23H,42736
01/21/2021 22H,40550
01/21/2021 21H,38551
01/21/2021 20H,38511
01/21/2021 19H,38695
01/21/2021 18H,38826
01/21/2021 17H,38492
01/21/2021 16H,41010
01/21/2021 15H,44196
01/21/2021 14H,47672
01/21/2021 13H,49884
01/21/2021 12H,51004
01/21/2021 11H,52991
01/21/2021 10H,53945
01/21/2021 09H,55761
01/21/2021 08H,57194
01/21/2021 07H,57994
01/21/2021 06H,58993
01/21/2021 05H,60348
01/21/2021 04H,62126
01/21/2021 03H,62602
01/21/2021 02H,61922
01/21/2021 01H,58922
01/21/2021 00H,56897
01/20/2021 23H,56681
01/20/2021 22H,57122
01/20/2021 21H,58609
01/20/2021 20H,58011
01/20/2021 19H,56022
01/20/2021 18H,53712
01/20/2021 17H,50985
01/20/2021 16H,50241
01/20/2021 15H,50640
01/20/2021 14H,48668
01/20/2021 13H,46780
01/20/2021 12H,45437
01/20/2021 11H,44228
01/20/2021 10H,43494
01/20/2021 09H,42357
01/20/2021 08H,41099
01/20/2021 07H,39039
01/20/2021 06H,38710
01/20/2021 05H,34140
01/20/2021 04H,40269
01/20/2021 03H,43449
01/20/2021 02H,45946
01/20/2021 01H,48853
01/20/2021 00H,52130
01/19/2021 23H,56491
01/19/2021 22H,59470
01/19/2021 21H,61538
01/19/2021 20H,62667
01/19/2021 19H,62142
01/19/2021 18H,61537
01/19/2021 17H,59588
01/19/2021 16H,57767
01/19/2021 15H,58282
01/19/2021 14H,60158
01/19/2021 13H,59236
01/19/2021 12H,57749
01/19/2021 11H,55471
01/19/2021 10H,53950
01/19/2021 09H,52729
01/19/2021 08H,50233
01/19/2021 07H,49262
01/19/2021 06H,49775
01/19/2021 05H,49478
01/19/2021 04H,49990
01/19/2021 03H,48737
01/19/2021 02H,47458
01/19/2021 01H,44771
01/19/2021 00H,40224
01/18/2021 23H,39944
01/18/2021 22H,40751
01/18/2021 21H,42391
01/18/2021 20H,44497
01/18/2021 19H,46118
01/18/2021 18H,45924
01/18/2021 17H,44237
01/18/2021 16H,43873
01/18/2021 15H,47772
01/18/2021 14H,47750
01/18/2021 13H,46202
01/18/2021 12H,46037
01/18/2021 11H,46788
01/18/2021 10H,46985
01/18/2021 09H,46969
01/18/2021 08H,46700
01/18/2021 07H,45014
01/18/2021 06H,41534
01/18/2021 05H,37858
01/18/2021 04H,33768
01/18/2021 03H,31073
01/18/2021 02H,26883
01/18/2021 01H,24670
01/18/2021 00H,24800
01/17/2021 23H,29522
01/17/2021 22H,34578
01/17/2021 21H,37476
01/17/2021 20H,39319
01/17/2021 19H,40562
01/17/2021 18H,41796
01/17/2021 17H,40903
01/17/2021 16H,43766
01/17/2021 15H,47617
01/17/2021 14H,47586
01/17/2021 13H,45391
01/17/2021 12H,44459
01/17/2021 11H,43423
01/17/2021 10H,43520
01/17/2021 09H,42922
01/17/2021 08H,42968
01/17/2021 07H,43052
01/17/2021 06H,41974
01/17/2021 05H,38662
01/17/2021 04H,42412
01/17/2021 03H,42472
01/17/2021 02H,41718
01/17/2021 01H,40691
01/17/2021 00H,39669
01/16/2021 23H,40056
01/16/2021 22H,40799
01/16/2021 21H,38880
01/16/2021 20H,37166
01/16/2021 19H,34759
01/16/2021 18H,31606
01/16/2021 17H,30420
01/16/2021 16H,32387
01/16/2021 15H,34932
01/16/2021 14H,36717
01/16/2021 13H,39565
01/16/2021 12H,40431
01/16/2021 11H,42219
01/16/2021 10H,43498
01/16/2021 09H,45513
01/16/2021 08H,46881
01/16/2021 07H,49318
01/16/2021 06H,51423
01/16/2021 05H,56101
01/16/2021 04H,52181
01/16/2021 03H,52623
01/16/2021 02H,53513
01/16/2021 01H,55485
01/16/2021 00H,55371
01/15/2021 23H,57774
01/15/2021 22H,58757
01/15/2021 21H,59815
01/15/2021 20H,59695
01/15/2021 19H,61186
01/15/2021 18H,61117
01/15/2021 17H,59270
01/15/2021 16H,57459
01/15/2021 15H,60716
01/15/2021 14H,61646
01/15/2021 13H,61709
01/15/2021 12H,62490
01/15/2021 11H,61055
01/15/2021 10H,60468
01/15/2021 09H,60806
01/15/2021 08H,60549
01/15/2021 07H,61047
01/15/2021 06H,60651
01/15/2021 05H,62097
01/15/2021 04H,60958
01/15/2021 03H,59909
01/15/2021 02H,59237
01/15/2021 01H,57853
01/15/2021 00H,57428
01/14/2021 23H,60465
01/14/2021 22H,61992
01/14/2021 21H,63203
01/14/2021 20H,64363
01/14/2021 19H,64149
01/14/2021 18H,62399
01/14/2021 17H,62272
01/14/2021 16H,64470
01/14/2021 15H,67696
01/14/2021 14H,67149
01/14/2021 13H,63919
01/14/2021 12H,61451
01/14/2021 11H,59261
01/14/2021 10H,58915
01/14/2021 09H,59394
01/14/2021 08H,59877
01/14/2021 07H,59862
01/14/2021 06H,61519
01/14/2021 05H,62965
01/14/2021 04H,61413
01/14/2021 03H,60571
01/14/2021 02H,56419
01/14/2021 01H,51909
01/14/2021 00H,44031
01/13/2021 23H,41584
01/13/2021 22H,39153
01/13/2021 21H,37829
01/13/2021 20H,36660
01/13/2021 19H,36280
01/13/2021 18H,36709
01/13/2021 17H,41021
01/13/2021 16H,48164
01/13/2021 15H,53072
01/13/2021 14H,54914
01/13/2021 13H,55147
01/13/2021 12H,54343
01/13/2021 11H,52962
01/13/2021 10H,55291
01/13/2021 09H,57953
01/13/2021 08H,59433
01/13/2021 07H,60080
01/13/2021 06H,59115
01/13/2021 05H,57140
01/13/2021 04H,54579
01/13/2021 03H,49241
01/13/2021 02H,43498
01/13/2021 01H,36265
01/13/2021 00H,30188
01/12/2021 23H,24959
01/12/2021 22H,23275
01/12/2021 21H,22784
01/12/2021 20H,23139
01/12/2021 19H,22640
01/12/2021 18H,22655
01/12/2021 17H,24554
01/12/2021 16H,30108
01/12/2021 15H,34347
01/12/2021 14H,36388
01/12/2021 13H,37436
01/12/2021 12H,37588
01/12/2021 11H,37424
01/12/2021 10H,37822
01/12/2021 09H,38316
01/12/2021 08H,40310
01/12/2021 07H,42015
01/12/2021 06H,42274
01/12/2021 05H,36966
01/12/2021 04H,42847
01/12/2021 03H,41109
01/12/2021 02H,38620
01/12/2021 01H,35509
01/12/2021 00H,32335
01/11/2021 23H,30914
01/11/2021 22H,31488
01/11/2021 21H,32443
01/11/2021 20H,33076
01/11/2021 19H,34402
01/11/2021 18H,34227
01/11/2021 17H,34517
01/11/2021 16H,35265
01/11/2021 15H,35994
01/11/2021 14H,35211
01/11/2021 13H,33160
01/11/2021 12H,31922
01/11/2021 11H,30399
01/11/2021 10H,29580
01/11/2021 09H,29746
01/11/2021 08H,29614
01/11/2021 07H,28907
01/11/2021 06H,27370
01/11/2021 05H,27975
01/11/2021 04H,25745
01/11/2021 03H,24921
01/11/2021 02H,22982
01/11/2021 01H,21623
01/11/2021 00H,20085
01/10/2021 23H,19430
01/10/2021 22H,19801
01/10/2021 21H,19374
01/10/2021 20H,18805
01/10/2021 19H,18526
01/10/2021 18H,17911
01/10/2021 17H,17758
01/10/2021 16H,18124
01/10/2021 15H,18699
01/10/2021 14H,19311
01/10/2021 13H,19981
01/10/2021 12H,20191
01/10/2021 11H,21319
01/10/2021 10H,21524
01/10/2021 09H,22007
01/10/2021 08H,20011
01/10/2021 07H,19423
01/10/2021 06H,21088
01/10/2021 05H,21321
01/10/2021 04H,18740
01/10/2021 03H,17842
01/10/2021 02H,17883
01/10/2021 01H,16766
01/10/2021 00H,15484
01/9/2021 23H,13091
01/9/2021 22H,10961
01/9/2021 21H,9622
01/9/2021 20H,9173
01/9/2021 19H,9288
01/9/2021 18H,8908
01/9/2021 17H,7821
01/9/2021 16H,7957
01/9/2021 15H,9667
01/9/2021 14H,11521
01/9/2021 13H,12423
01/9/2021 12H,12847
01/9/2021 11H,12593
01/9/2021 10H,12774
01/9/2021 09H,13444
01/9/2021 08H,13566
01/9/2021 07H,13527
01/9/2021 06H,14130
01/9/2021 05H,14904
01/9/2021 04H,15892
01/9/2021 03H,15971
01/9/2021 02H,15789
01/9/2021 01H,15316
01/9/2021 00H,14136
01/8/2021 23H,14031
01/8/2021 22H,13570
01/8/2021 21H,13320
01/8/2021 20H,13282
01/8/2021 19H,13322
01/8/2021 18H,14730
01/8/2021 17H,16525
01/8/2021 16H,18449
01/8/2021 15H,21028
01/8/2021 14H,21785
01/8/2021 13H,21939
01/8/2021 12H,21015
01/8/2021 11H,20594
01/8/2021 10H,20933
01/8/2021 09H,20946
01/8/2021 08H,21938
01/8/2021 07H,22960
01/8/2021 06H,23869
01/8/2021 05H,23277
01/8/2021 04H,22394
01/8/2021 03H,21802
01/8/2021 02H,20895
01/8/2021 01H,18969
01/8/2021 00H,17118
01/7/2021 23H,16686
01/7/2021 22H,16890
01/7/2021 21H,17177
01/7/2021 20H,16815
01/7/2021 19H,17199
01/7/2021 18H,18447
01/7/2021 17H,19328
01/7/2021 16H,21050
01/7/2021 15H,26608
01/7/2021 14H,30258
01/7/2021 13H,34276
01/7/2021 12H,36487
01/7/2021 11H,38976
01/7/2021 10H,40977
01/7/2021 09H,42611
01/7/2021 08H,42987
01/7/2021 07H,43149
01/7/2021 06H,44551
01/7/2021 05H,44400
01/7/2021 04H,47984
01/7/2021 03H,49758
01/7/2021 02H,51538
01/7/2021 01H,50369
01/7/2021 00H,50971
01/6/2021 23H,52029
01/6/2021 22H,50721
01/6/2021 21H,50539
01/6/2021 20H,51406
01/6/2021 19H,52416
01/6/2021 18H,53136
01/6/2021 17H,54584
01/6/2021 16H,55053
01/6/2021 15H,55416
01/6/2021 14H,56011
01/6/2021 13H,55432
01/6/2021 12H,54137
01/6/2021 11H,52905
01/6/2021 10H,53238
01/6/2021 09H,54508
01/6/2021 08H,55925
01/6/2021 07H,56818
01/6/2021 06H,57790
01/6/2021 05H,59637
01/6/2021 04H,58865
01/6/2021 03H,58721
01/6/2021 02H,58764
01/6/2021 01H,57059
01/6/2021 00H,51743
01/5/2021 23H,49661
01/5/2021 22H,48507
01/5/2021 21H,46689
01/5/2021 20H,44398
01/5/2021 19H,43610
01/5/2021 18H,43366
01/5/2021 17H,41912
01/5/2021 16H,42713
01/5/2021 15H,42984
01/5/2021 14H,41552
01/5/2021 13H,39106
01/5/2021 12H,37674
01/5/2021 11H,36395
01/5/2021 10H,35766
01/5/2021 09H,35331
01/5/2021 08H,35470
01/5/2021 07H,36036
01/5/2021 06H,36517
01/5/2021 05H,35907
01/5/2021 04H,35603
01/5/2021 03H,35380
01/5/2021 02H,34488
01/5/2021 01H,33736
01/5/2021 00H,33421
01/4/2021 23H,33677
01/4/2021 22H,34757
01/4/2021 21H,35672
01/4/2021 20H,36478
01/4/2021 19H,38624
01/4/2021 18H,40369
01/4/2021 17H,41127
01/4/2021 16H,43617
01/4/2021 15H,47789
01/4/2021 14H,48202
01/4/2021 13H,47339
01/4/2021 12H,45342
01/4/2021 11H,43309
01/4/2021 10H,42247
01/4/2021 09H,42168
01/4/2021 08H,42701
01/4/2021 07H,42872
01/4/2021 06H,43945
01/4/2021 05H,44183
01/4/2021 04H,42888
01/4/2021 03H,39570
01/4/2021 02H,35634
01/4/2021 01H,30526
