Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
17:14:21 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
07/27/2020 17H,11292
07/27/2020 16H,11175
07/27/2020 15H,10897
07/27/2020 14H,10522
07/27/2020 13H,9341
07/27/2020 12H,9177
07/27/2020 11H,8951
07/27/2020 10H,8892
07/27/2020 09H,8856
07/27/2020 08H,8929
07/27/2020 07H,9012
07/27/2020 06H,9084
07/27/2020 05H,9110
07/27/2020 04H,9689
07/27/2020 03H,10350
07/27/2020 02H,10909
07/27/2020 01H,12113
07/27/2020 00H,12404
07/26/2020 23H,12524
07/26/2020 22H,12578
07/26/2020 21H,12115
07/26/2020 20H,12069
07/26/2020 19H,11641
07/26/2020 18H,11480
07/26/2020 17H,11216
07/26/2020 16H,10787
07/26/2020 15H,10457
07/26/2020 14H,10046
07/26/2020 13H,8906
07/26/2020 12H,8589
07/26/2020 11H,8437
07/26/2020 10H,8338
07/26/2020 09H,8577
07/26/2020 08H,8847
07/26/2020 07H,9126
07/26/2020 06H,9338
07/26/2020 05H,9317
07/26/2020 04H,9600
07/26/2020 03H,9967
07/26/2020 02H,10259
07/26/2020 01H,11259
07/26/2020 00H,11523
07/25/2020 23H,11592
07/25/2020 22H,11691
07/25/2020 21H,11498
07/25/2020 20H,11424
07/25/2020 19H,11173
07/25/2020 18H,11086
07/25/2020 17H,11024
07/25/2020 16H,10696
07/25/2020 15H,10354
07/25/2020 14H,10180
07/25/2020 13H,9280
07/25/2020 12H,9049
07/25/2020 11H,8904
07/25/2020 10H,8619
07/25/2020 09H,8670
07/25/2020 08H,8889
07/25/2020 07H,9013
07/25/2020 06H,9135
07/25/2020 05H,9291
07/25/2020 04H,9346
07/25/2020 03H,9868
07/25/2020 02H,10035
07/25/2020 01H,11097
07/25/2020 00H,11305
07/24/2020 23H,11136
07/24/2020 22H,11594
07/24/2020 21H,11746
07/24/2020 20H,11353
07/24/2020 19H,11300
07/24/2020 18H,11502
07/24/2020 17H,11330
07/24/2020 16H,11073
07/24/2020 15H,10906
07/24/2020 14H,10541
07/24/2020 13H,9587
07/24/2020 12H,9306
07/24/2020 11H,9040
07/24/2020 10H,8638
07/24/2020 09H,8295
07/24/2020 08H,8333
07/24/2020 07H,8546
07/24/2020 06H,8800
07/24/2020 05H,9128
07/24/2020 04H,9354
07/24/2020 03H,9743
07/24/2020 02H,10149
07/24/2020 01H,11285
07/24/2020 00H,11604
07/23/2020 23H,11939
07/23/2020 22H,12284
07/23/2020 21H,12261
07/23/2020 20H,12195
07/23/2020 19H,12028
07/23/2020 18H,11979
07/23/2020 17H,11418
07/23/2020 16H,11016
07/23/2020 15H,11051
07/23/2020 14H,10793
07/23/2020 13H,9791
07/23/2020 12H,9413
07/23/2020 11H,9369
07/23/2020 10H,9220
07/23/2020 09H,9056
07/23/2020 08H,9116
07/23/2020 07H,9249
07/23/2020 06H,9340
07/23/2020 05H,9246
07/23/2020 04H,9510
07/23/2020 03H,9905
07/23/2020 02H,10418
07/23/2020 01H,10557
07/23/2020 00H,10789
07/22/2020 23H,10693
07/22/2020 22H,10826
07/22/2020 21H,10998
07/22/2020 20H,10963
07/22/2020 19H,10897
07/22/2020 18H,10907
07/22/2020 17H,10925
07/22/2020 16H,10821
07/22/2020 15H,10691
07/22/2020 14H,10404
07/22/2020 13H,9545
07/22/2020 12H,9274
07/22/2020 11H,9325
07/22/2020 10H,9279
07/22/2020 09H,9155
07/22/2020 08H,9197
07/22/2020 07H,9351
07/22/2020 06H,9334
07/22/2020 05H,9337
07/22/2020 04H,9265
07/22/2020 03H,9798
07/22/2020 02H,10932
07/22/2020 01H,11382
07/22/2020 00H,11476
07/21/2020 23H,11713
07/21/2020 22H,11898
07/21/2020 21H,11799
07/21/2020 20H,11766
07/21/2020 19H,11585
07/21/2020 18H,11408
07/21/2020 17H,11310
07/21/2020 16H,10705
07/21/2020 15H,10654
07/21/2020 14H,10483
07/21/2020 13H,9505
07/21/2020 12H,9094
07/21/2020 11H,8924
07/21/2020 10H,8517
07/21/2020 09H,8421
07/21/2020 08H,8539
07/21/2020 07H,8816
07/21/2020 06H,8882
07/21/2020 05H,8952
07/21/2020 04H,9768
07/21/2020 03H,10072
07/21/2020 02H,10990
07/21/2020 01H,11404
07/21/2020 00H,11403
07/20/2020 23H,11687
07/20/2020 22H,11938
07/20/2020 21H,11809
07/20/2020 20H,11908
07/20/2020 19H,11914
07/20/2020 18H,11747
07/20/2020 17H,11722
07/20/2020 16H,11656
07/20/2020 15H,11180
07/20/2020 14H,10940
07/20/2020 13H,9891
07/20/2020 12H,9371
07/20/2020 11H,9368
07/20/2020 10H,9278
07/20/2020 09H,9256
07/20/2020 08H,9305
07/20/2020 07H,9295
07/20/2020 06H,9278
07/20/2020 05H,9286
07/20/2020 04H,9328
07/20/2020 03H,9874
07/20/2020 02H,10482
07/20/2020 01H,10947
07/20/2020 00H,11087
07/19/2020 23H,11208
07/19/2020 22H,11221
07/19/2020 21H,11202
07/19/2020 20H,11146
07/19/2020 19H,10921
07/19/2020 18H,10869
07/19/2020 17H,10672
07/19/2020 16H,10792
07/19/2020 15H,10464
07/19/2020 14H,10125
07/19/2020 13H,9043
07/19/2020 12H,8730
07/19/2020 11H,8671
07/19/2020 10H,8646
07/19/2020 09H,8640
07/19/2020 08H,8801
07/19/2020 07H,8980
07/19/2020 06H,9121
07/19/2020 05H,9204
07/19/2020 04H,9581
07/19/2020 03H,9371
07/19/2020 02H,9992
07/19/2020 01H,10320
07/19/2020 00H,10303
07/18/2020 23H,10415
07/18/2020 22H,10547
07/18/2020 21H,10304
07/18/2020 20H,10307
07/18/2020 19H,10385
07/18/2020 18H,10392
07/18/2020 17H,10244
07/18/2020 16H,10146
07/18/2020 15H,10214
07/18/2020 14H,9949
07/18/2020 13H,9018
07/18/2020 12H,8633
07/18/2020 11H,8443
07/18/2020 10H,8186
07/18/2020 09H,8206
07/18/2020 08H,8207
07/18/2020 07H,8265
07/18/2020 06H,8689
07/18/2020 05H,9016
07/18/2020 04H,9034
07/18/2020 03H,9961
07/18/2020 02H,10787
07/18/2020 01H,10885
07/18/2020 00H,10874
07/17/2020 23H,10936
07/17/2020 22H,10917
07/17/2020 21H,10849
07/17/2020 20H,10576
07/17/2020 19H,10520
07/17/2020 18H,10489
07/17/2020 17H,10544
07/17/2020 16H,10390
07/17/2020 15H,10108
07/17/2020 14H,9758
07/17/2020 13H,8998
07/17/2020 12H,8773
07/17/2020 11H,8780
07/17/2020 10H,8615
07/17/2020 09H,8554
07/17/2020 08H,8484
07/17/2020 07H,8564
07/17/2020 06H,8709
07/17/2020 05H,8854
07/17/2020 04H,8914
07/17/2020 03H,9243
07/17/2020 02H,9410
07/17/2020 01H,10217
07/17/2020 00H,10211
07/16/2020 23H,10308
07/16/2020 22H,10306
07/16/2020 21H,10295
07/16/2020 20H,10268
07/16/2020 19H,10168
07/16/2020 18H,9795
07/16/2020 17H,10018
07/16/2020 16H,9849
07/16/2020 15H,9541
07/16/2020 14H,9480
07/16/2020 13H,8729
07/16/2020 12H,8594
07/16/2020 11H,8540
07/16/2020 10H,8137
07/16/2020 09H,7868
07/16/2020 08H,8050
07/16/2020 07H,8359
07/16/2020 06H,8503
07/16/2020 05H,8638
07/16/2020 04H,9158
07/16/2020 03H,8934
07/16/2020 02H,9871
07/16/2020 01H,9950
07/16/2020 00H,10041
07/15/2020 23H,10052
07/15/2020 22H,10454
07/15/2020 21H,10624
07/15/2020 20H,10918
07/15/2020 19H,10934
07/15/2020 18H,11117
07/15/2020 17H,11137
07/15/2020 16H,10906
07/15/2020 15H,10625
07/15/2020 14H,10482
07/15/2020 13H,9716
07/15/2020 12H,9375
07/15/2020 11H,9294
07/15/2020 10H,9109
07/15/2020 09H,9072
07/15/2020 08H,8826
07/15/2020 07H,8945
07/15/2020 06H,9020
07/15/2020 05H,9178
07/15/2020 04H,9435
07/15/2020 03H,9420
07/15/2020 02H,9620
07/15/2020 01H,10841
07/15/2020 00H,11080
07/14/2020 23H,11409
07/14/2020 22H,11504
07/14/2020 21H,11505
07/14/2020 20H,11481
07/14/2020 19H,11457
07/14/2020 18H,11303
07/14/2020 17H,11120
07/14/2020 16H,11062
07/14/2020 15H,10704
07/14/2020 14H,10501
07/14/2020 13H,9757
07/14/2020 12H,9617
07/14/2020 11H,9507
07/14/2020 10H,9334
07/14/2020 09H,9297
07/14/2020 08H,9122
07/14/2020 07H,9197
07/14/2020 06H,9228
07/14/2020 05H,9346
07/14/2020 04H,9420
07/14/2020 03H,9630
07/14/2020 02H,9813
07/14/2020 01H,10613
07/14/2020 00H,10720
07/13/2020 23H,10824
07/13/2020 22H,10948
07/13/2020 21H,10899
07/13/2020 20H,10846
07/13/2020 19H,10810
07/13/2020 18H,10745
07/13/2020 17H,10586
07/13/2020 16H,10274
07/13/2020 15H,10082
07/13/2020 14H,10000
07/13/2020 13H,9143
07/13/2020 12H,8679
07/13/2020 11H,8642
07/13/2020 10H,8475
07/13/2020 09H,8404
07/13/2020 08H,8481
07/13/2020 07H,8738
07/13/2020 06H,8929
07/13/2020 05H,9156
07/13/2020 04H,9135
07/13/2020 03H,9333
07/13/2020 02H,9576
07/13/2020 01H,10420
07/13/2020 00H,10605
07/12/2020 23H,10652
07/12/2020 22H,10656
07/12/2020 21H,10379
07/12/2020 20H,10358
07/12/2020 19H,10179
07/12/2020 18H,10084
07/12/2020 17H,10024
07/12/2020 16H,9956
07/12/2020 15H,9662
07/12/2020 14H,9320
07/12/2020 13H,8173
07/12/2020 12H,7642
07/12/2020 11H,7545
07/12/2020 10H,7553
07/12/2020 09H,7655
07/12/2020 08H,7876
07/12/2020 07H,8140
07/12/2020 06H,8350
07/12/2020 05H,8455
07/12/2020 04H,9100
07/12/2020 03H,9355
07/12/2020 02H,9610
07/12/2020 01H,10685
07/12/2020 00H,10960
07/11/2020 23H,11248
07/11/2020 22H,11317
07/11/2020 21H,11287
07/11/2020 20H,11050
07/11/2020 19H,10721
07/11/2020 18H,10531
07/11/2020 17H,10296
07/11/2020 16H,10118
07/11/2020 15H,9834
07/11/2020 14H,9648
07/11/2020 13H,8894
07/11/2020 12H,8707
07/11/2020 11H,8484
07/11/2020 10H,8545
07/11/2020 09H,8578
07/11/2020 08H,8662
07/11/2020 07H,8847
07/11/2020 06H,8994
07/11/2020 05H,9124
07/11/2020 04H,9374
07/11/2020 03H,9531
07/11/2020 02H,9969
07/11/2020 01H,10511
07/11/2020 00H,10673
07/10/2020 23H,10745
07/10/2020 22H,10758
07/10/2020 21H,10763
07/10/2020 20H,10602
07/10/2020 19H,10540
07/10/2020 18H,10604
07/10/2020 17H,10344
07/10/2020 16H,10132
07/10/2020 15H,9850
07/10/2020 14H,9897
07/10/2020 13H,9350
07/10/2020 12H,9175
07/10/2020 11H,9154
07/10/2020 10H,9106
07/10/2020 09H,9022
07/10/2020 08H,9011
07/10/2020 07H,9113
07/10/2020 06H,9244
07/10/2020 05H,9296
07/10/2020 04H,8950
07/10/2020 03H,9567
07/10/2020 02H,11043
07/10/2020 01H,11571
07/10/2020 00H,11839
07/9/2020 23H,12135
07/9/2020 22H,12285
07/9/2020 21H,12328
07/9/2020 20H,12319
07/9/2020 19H,12141
07/9/2020 18H,11790
07/9/2020 17H,11281
07/9/2020 16H,10868
07/9/2020 15H,10631
07/9/2020 14H,10456
07/9/2020 13H,9307
07/9/2020 12H,8861
07/9/2020 11H,8835
07/9/2020 10H,8691
07/9/2020 09H,8627
07/9/2020 08H,8679
07/9/2020 07H,8762
07/9/2020 06H,8891
07/9/2020 05H,8914
07/9/2020 04H,9079
07/9/2020 03H,9859
07/9/2020 02H,10241
07/9/2020 01H,10964
07/9/2020 00H,11232
07/8/2020 23H,11537
07/8/2020 22H,11937
07/8/2020 21H,12210
07/8/2020 20H,12300
07/8/2020 19H,12230
07/8/2020 18H,11662
07/8/2020 17H,11452
07/8/2020 16H,11311
07/8/2020 15H,10606
07/8/2020 14H,10069
07/8/2020 13H,8946
07/8/2020 12H,8790
07/8/2020 11H,8741
07/8/2020 10H,8438
07/8/2020 09H,8428
07/8/2020 08H,8546
07/8/2020 07H,8656
07/8/2020 06H,8850
07/8/2020 05H,8852
07/8/2020 04H,8905
07/8/2020 03H,8881
07/8/2020 02H,9860
07/8/2020 01H,10484
07/8/2020 00H,10584
07/7/2020 23H,11023
07/7/2020 22H,11555
07/7/2020 21H,11882
07/7/2020 20H,11938
07/7/2020 19H,11675
07/7/2020 18H,11121
07/7/2020 17H,10520
07/7/2020 16H,10243
07/7/2020 15H,9975
07/7/2020 14H,9978
07/7/2020 13H,8901
07/7/2020 12H,8641
07/7/2020 11H,8534
07/7/2020 10H,8226
07/7/2020 09H,8052
07/7/2020 08H,8155
07/7/2020 07H,8291
07/7/2020 06H,8353
07/7/2020 05H,8387
07/7/2020 04H,8860
07/7/2020 03H,9613
07/7/2020 02H,10152
07/7/2020 01H,11106
07/7/2020 00H,11274
07/6/2020 23H,11822
07/6/2020 22H,12566
07/6/2020 21H,12677
07/6/2020 20H,12618
07/6/2020 19H,12377
07/6/2020 18H,12085
07/6/2020 17H,11973
07/6/2020 16H,11735
07/6/2020 15H,10941
07/6/2020 14H,10357
07/6/2020 13H,9206
07/6/2020 12H,8808
07/6/2020 11H,8495
07/6/2020 10H,8306
07/6/2020 09H,8138
07/6/2020 08H,8079
07/6/2020 07H,8283
07/6/2020 06H,8604
07/6/2020 05H,8683
07/6/2020 04H,9206
07/6/2020 03H,9619
07/6/2020 02H,10742
07/6/2020 01H,11655
07/6/2020 00H,11921
07/5/2020 23H,12049
07/5/2020 22H,11833
07/5/2020 21H,11842
07/5/2020 20H,11559
07/5/2020 19H,11191
07/5/2020 18H,11254
07/5/2020 17H,11188
07/5/2020 16H,10802
07/5/2020 15H,10319
07/5/2020 14H,9956
07/5/2020 13H,8908
07/5/2020 12H,8521
07/5/2020 11H,8502
07/5/2020 10H,8469
07/5/2020 09H,8602
07/5/2020 08H,8720
07/5/2020 07H,8803
07/5/2020 06H,8816
07/5/2020 05H,8905
07/5/2020 04H,9124
07/5/2020 03H,9412
07/5/2020 02H,9457
07/5/2020 01H,9618
07/5/2020 00H,9624
07/4/2020 23H,9633
07/4/2020 22H,9678
07/4/2020 21H,9730
07/4/2020 20H,9713
07/4/2020 19H,9693
07/4/2020 18H,9894
07/4/2020 17H,9834
07/4/2020 16H,9582
07/4/2020 15H,9367
07/4/2020 14H,9316
07/4/2020 13H,9100
07/4/2020 12H,8793
07/4/2020 11H,8678
07/4/2020 10H,8586
07/4/2020 09H,8821
07/4/2020 08H,8883
07/4/2020 07H,8896
07/4/2020 06H,8949
07/4/2020 05H,8981
07/4/2020 04H,8968
07/4/2020 03H,9244
07/4/2020 02H,9435
07/4/2020 01H,10292
07/4/2020 00H,10335
07/3/2020 23H,10361
07/3/2020 22H,10377
07/3/2020 21H,10412
07/3/2020 20H,10439
07/3/2020 19H,10436
07/3/2020 18H,10238
07/3/2020 17H,10159
07/3/2020 16H,10377
07/3/2020 15H,9927
07/3/2020 14H,10070
07/3/2020 13H,8815
07/3/2020 12H,8468
07/3/2020 11H,8363
07/3/2020 10H,8136
07/3/2020 09H,8113
07/3/2020 08H,8196
07/3/2020 07H,8442
07/3/2020 06H,8618
07/3/2020 05H,8726
07/3/2020 04H,9096
07/3/2020 03H,9788
07/3/2020 02H,10356
07/3/2020 01H,11492
07/3/2020 00H,11608
07/2/2020 23H,11853
07/2/2020 22H,11808
07/2/2020 21H,11751
07/2/2020 20H,11484
07/2/2020 19H,11576
07/2/2020 18H,11104
07/2/2020 17H,11008
07/2/2020 16H,10699
07/2/2020 15H,10610
07/2/2020 14H,10202
07/2/2020 13H,9138
07/2/2020 12H,8861
07/2/2020 11H,8703
07/2/2020 10H,8275
07/2/2020 09H,8150
07/2/2020 08H,8390
07/2/2020 07H,8489
07/2/2020 06H,8704
07/2/2020 05H,8854
07/2/2020 04H,9117
07/2/2020 03H,9491
07/2/2020 02H,9689
07/2/2020 01H,9861
07/2/2020 00H,9992
07/1/2020 23H,10020
07/1/2020 22H,10981
07/1/2020 21H,9983
07/1/2020 20H,10083
07/1/2020 19H,10053
07/1/2020 18H,9967
07/1/2020 17H,9824
07/1/2020 16H,9600
07/1/2020 15H,9320
07/1/2020 14H,9272
07/1/2020 13H,8851
07/1/2020 12H,8641
07/1/2020 11H,8852
07/1/2020 10H,8735
07/1/2020 09H,8594
07/1/2020 08H,8610
07/1/2020 07H,8717
07/1/2020 06H,8842
07/1/2020 05H,8931
07/1/2020 04H,8988
07/1/2020 03H,9199
07/1/2020 02H,9570
07/1/2020 01H,10031
07/1/2020 00H,9984
06/30/2020 23H,10030
06/30/2020 22H,10033
06/30/2020 21H,10071
06/30/2020 20H,10073
06/30/2020 19H,10056
06/30/2020 18H,10153
06/30/2020 17H,10103
06/30/2020 16H,9894
06/30/2020 15H,9520
06/30/2020 14H,9646
06/30/2020 13H,9097
06/30/2020 12H,8909
06/30/2020 11H,8876
06/30/2020 10H,8593
06/30/2020 09H,8423
06/30/2020 08H,8626
06/30/2020 07H,8724
06/30/2020 06H,8861
06/30/2020 05H,9007
06/30/2020 04H,9125
06/30/2020 03H,9486
06/30/2020 02H,9847
06/30/2020 01H,10806
06/30/2020 00H,10776
06/29/2020 23H,10887
06/29/2020 22H,11135
06/29/2020 21H,11117
06/29/2020 20H,11038
06/29/2020 19H,10951
06/29/2020 18H,10820
06/29/2020 17H,10607
06/29/2020 16H,10612
06/29/2020 15H,10347
06/29/2020 14H,10122
06/29/2020 13H,9143
06/29/2020 12H,8955
06/29/2020 11H,8823
06/29/2020 10H,8693
06/29/2020 09H,8603
06/29/2020 08H,8745
06/29/2020 07H,8821
06/29/2020 06H,8928
06/29/2020 05H,9080
06/29/2020 04H,9216
06/29/2020 03H,9522
06/29/2020 02H,9603
06/29/2020 01H,10498
06/29/2020 00H,10519
06/28/2020 23H,10471
06/28/2020 22H,10386
06/28/2020 21H,10354
06/28/2020 20H,10382
06/28/2020 19H,10372
06/28/2020 18H,10293
06/28/2020 17H,10104
06/28/2020 16H,9936
06/28/2020 15H,9637
06/28/2020 14H,9482
06/28/2020 13H,8568
06/28/2020 12H,8408
06/28/2020 11H,8440
06/28/2020 10H,8346
06/28/2020 09H,8350
06/28/2020 08H,8443
06/28/2020 07H,8465
06/28/2020 06H,8504
06/28/2020 05H,8657
06/28/2020 04H,9122
06/28/2020 03H,9220
06/28/2020 02H,9351
06/28/2020 01H,9859
06/28/2020 00H,9943
06/27/2020 23H,9994
06/27/2020 22H,10085
06/27/2020 21H,10053
06/27/2020 20H,9913
06/27/2020 19H,9937
06/27/2020 18H,9821
06/27/2020 17H,9636
06/27/2020 16H,9447
06/27/2020 15H,9379
06/27/2020 14H,9234
06/27/2020 13H,8584
06/27/2020 12H,8324
06/27/2020 11H,8252
06/27/2020 10H,8214
06/27/2020 09H,8241
06/27/2020 08H,8377
06/27/2020 07H,8405
06/27/2020 06H,8504
06/27/2020 05H,8632
06/27/2020 04H,8713
06/27/2020 03H,9214
06/27/2020 02H,9469
06/27/2020 01H,10229
06/27/2020 00H,10546
06/26/2020 23H,10774
06/26/2020 22H,10710
06/26/2020 21H,10754
06/26/2020 20H,10731
06/26/2020 19H,10674
06/26/2020 18H,10373
06/26/2020 17H,10278
06/26/2020 16H,10040
06/26/2020 15H,9698
06/26/2020 14H,9670
06/26/2020 13H,8642
06/26/2020 12H,8442
06/26/2020 11H,8274
06/26/2020 10H,8221
06/26/2020 09H,8101
06/26/2020 08H,8223
06/26/2020 07H,8222
06/26/2020 06H,8375
06/26/2020 05H,8628
06/26/2020 04H,8963
06/26/2020 03H,9269
06/26/2020 02H,9404
06/26/2020 01H,9659
06/26/2020 00H,9673
06/25/2020 23H,9730
06/25/2020 22H,9852
06/25/2020 21H,9735
06/25/2020 20H,9570
06/25/2020 19H,9418
06/25/2020 18H,9414
06/25/2020 17H,9353
06/25/2020 16H,9151
06/25/2020 15H,8866
06/25/2020 14H,8418
06/25/2020 13H,8041
06/25/2020 12H,7809
06/25/2020 11H,7731
06/25/2020 10H,7509
06/25/2020 09H,7479
06/25/2020 08H,7598
06/25/2020 07H,7688
06/25/2020 06H,7837
06/25/2020 05H,8096
06/25/2020 04H,8567
06/25/2020 03H,8749
06/25/2020 02H,9097
06/25/2020 01H,9367
06/25/2020 00H,9492
06/24/2020 23H,9552
06/24/2020 22H,9549
06/24/2020 21H,9762
06/24/2020 20H,9734
06/24/2020 19H,9653
06/24/2020 18H,9530
06/24/2020 17H,9409
06/24/2020 16H,9218
06/24/2020 15H,8910
06/24/2020 14H,8511
06/24/2020 13H,8013
06/24/2020 12H,7822
06/24/2020 11H,7937
06/24/2020 10H,8488
06/24/2020 09H,7753
06/24/2020 08H,7778
06/24/2020 07H,7912
06/24/2020 06H,8043
06/24/2020 05H,8074
06/24/2020 04H,8322
06/24/2020 03H,8549
06/24/2020 02H,8856
06/24/2020 01H,9547
06/24/2020 00H,9633
06/23/2020 23H,9773
06/23/2020 22H,9816
06/23/2020 21H,9699
06/23/2020 20H,9745
06/23/2020 19H,9654
06/23/2020 18H,9618
06/23/2020 17H,9414
06/23/2020 16H,9252
06/23/2020 15H,9218
06/23/2020 14H,9208
06/23/2020 13H,8578
06/23/2020 12H,8205
06/23/2020 11H,8176
06/23/2020 10H,7768
06/23/2020 09H,7452
06/23/2020 08H,7385
06/23/2020 07H,7696
06/23/2020 06H,7844
06/23/2020 05H,7891
06/23/2020 04H,8373
06/23/2020 03H,9045
06/23/2020 02H,9345
06/23/2020 01H,10487
06/23/2020 00H,10372
06/22/2020 23H,10664
06/22/2020 22H,10777
06/22/2020 21H,10889
06/22/2020 20H,10923
06/22/2020 19H,10650
06/22/2020 18H,10588
06/22/2020 17H,10539
06/22/2020 16H,10321
06/22/2020 15H,10121
06/22/2020 14H,9585
06/22/2020 13H,8460
06/22/2020 12H,8181
06/22/2020 11H,8246
06/22/2020 10H,7876
06/22/2020 09H,7858
06/22/2020 08H,7895
06/22/2020 07H,7989
06/22/2020 06H,8121
06/22/2020 05H,8301
06/22/2020 04H,8921
06/22/2020 03H,8977
06/22/2020 02H,9064
06/22/2020 01H,9317
06/22/2020 00H,9372
06/21/2020 23H,9477
06/21/2020 22H,9481
06/21/2020 21H,9488
06/21/2020 20H,9473
06/21/2020 19H,9482
06/21/2020 18H,9510
06/21/2020 17H,9424
06/21/2020 16H,9232
06/21/2020 15H,8941
06/21/2020 14H,8520
06/21/2020 13H,8366
06/21/2020 12H,7842
06/21/2020 11H,7757
06/21/2020 10H,7778
06/21/2020 09H,7829
06/21/2020 08H,7920
06/21/2020 07H,7923
06/21/2020 06H,8062
06/21/2020 05H,8321
06/21/2020 04H,8230
06/21/2020 03H,8080
06/21/2020 02H,8886
06/21/2020 01H,9147
06/21/2020 00H,9297
06/20/2020 23H,9462
06/20/2020 22H,9623
06/20/2020 21H,9544
06/20/2020 20H,9557
06/20/2020 19H,9460
06/20/2020 18H,9430
06/20/2020 17H,9570
06/20/2020 16H,9264
06/20/2020 15H,9061
06/20/2020 14H,8627
06/20/2020 13H,8538
06/20/2020 12H,8093
06/20/2020 11H,7894
06/20/2020 10H,7722
06/20/2020 09H,7679
06/20/2020 08H,8003
06/20/2020 07H,8239
06/20/2020 06H,8383
06/20/2020 05H,8224
06/20/2020 04H,8870
06/20/2020 03H,9098
06/20/2020 02H,9225
06/20/2020 01H,10273
06/20/2020 00H,10385
06/19/2020 23H,10433
06/19/2020 22H,10557
06/19/2020 21H,10687
06/19/2020 20H,10552
06/19/2020 19H,10411
06/19/2020 18H,10346
06/19/2020 17H,10097
06/19/2020 16H,10070
06/19/2020 15H,9823
06/19/2020 14H,9581
06/19/2020 13H,8361
06/19/2020 12H,8149
06/19/2020 11H,7961
06/19/2020 10H,7762
06/19/2020 09H,7696
06/19/2020 08H,7767
06/19/2020 07H,7817
06/19/2020 06H,7903
06/19/2020 05H,8055
06/19/2020 04H,8467
06/19/2020 03H,9157
06/19/2020 02H,9383
06/19/2020 01H,9612
06/19/2020 00H,9791
06/18/2020 23H,9779
06/18/2020 22H,9812
06/18/2020 21H,9778
06/18/2020 20H,9664
06/18/2020 19H,9610
06/18/2020 18H,9397
06/18/2020 17H,9410
06/18/2020 16H,9375
06/18/2020 15H,9132
06/18/2020 14H,8930
06/18/2020 13H,8607
06/18/2020 12H,8774
06/18/2020 11H,8556
06/18/2020 10H,7948
06/18/2020 09H,7756
06/18/2020 08H,7762
06/18/2020 07H,7732
06/18/2020 06H,7970
06/18/2020 05H,8047
06/18/2020 04H,8048
06/18/2020 03H,8758
06/18/2020 02H,9057
06/18/2020 01H,9239
06/18/2020 00H,9451
06/17/2020 23H,9484
06/17/2020 22H,9532
06/17/2020 21H,9383
06/17/2020 20H,9294
06/17/2020 19H,9189
06/17/2020 18H,9140
06/17/2020 17H,9195
06/17/2020 16H,9110
06/17/2020 15H,8796
06/17/2020 14H,8404
06/17/2020 13H,8054
06/17/2020 12H,7727
06/17/2020 11H,7631
06/17/2020 10H,7556
06/17/2020 09H,7250
06/17/2020 08H,7411
06/17/2020 07H,7444
06/17/2020 06H,7500
06/17/2020 05H,7683
06/17/2020 04H,8317
06/17/2020 03H,9255
06/17/2020 02H,9389
06/17/2020 01H,9715
06/17/2020 00H,9786
06/16/2020 23H,9808
06/16/2020 22H,9918
06/16/2020 21H,9919
06/16/2020 20H,9832
06/16/2020 19H,9885
06/16/2020 18H,9845
06/16/2020 17H,9655
06/16/2020 16H,9335
06/16/2020 15H,8831
06/16/2020 14H,8702
06/16/2020 13H,8339
06/16/2020 12H,8021
06/16/2020 11H,7892
06/16/2020 10H,7712
06/16/2020 09H,7465
06/16/2020 08H,7481
06/16/2020 07H,7613
06/16/2020 06H,7702
06/16/2020 05H,7176
06/16/2020 04H,7758
06/16/2020 03H,7988
06/16/2020 02H,8570
06/16/2020 01H,9154
06/16/2020 00H,9244
06/15/2020 23H,9294
06/15/2020 22H,9290
06/15/2020 21H,9331
06/15/2020 20H,9373
06/15/2020 19H,9878
06/15/2020 18H,8809
06/15/2020 17H,8302
06/15/2020 16H,7786
06/15/2020 15H,8199
06/15/2020 14H,7719
06/15/2020 13H,7460
06/15/2020 12H,7164
06/15/2020 11H,7040
06/15/2020 10H,6940
06/15/2020 09H,6887
06/15/2020 08H,6813
06/15/2020 07H,6727
06/15/2020 06H,6717
06/15/2020 05H,6746
06/15/2020 04H,6980
06/15/2020 03H,6985
06/15/2020 02H,7097
06/15/2020 01H,7405
06/15/2020 00H,6977
06/14/2020 23H,7958
06/14/2020 22H,8001
06/14/2020 21H,8011
06/14/2020 20H,7943
06/14/2020 19H,7608
06/14/2020 18H,7467
06/14/2020 17H,7439
06/14/2020 16H,7314
06/14/2020 15H,7106
06/14/2020 14H,6876
06/14/2020 13H,6508
06/14/2020 12H,6360
06/14/2020 11H,6327
06/14/2020 10H,6294
06/14/2020 09H,6321
06/14/2020 08H,6324
06/14/2020 07H,6455
06/14/2020 06H,6486
06/14/2020 05H,6649
06/14/2020 04H,7043
06/14/2020 03H,7008
06/14/2020 02H,7095
06/14/2020 01H,7453
06/14/2020 00H,7821
06/13/2020 23H,7873
06/13/2020 22H,7895
06/13/2020 21H,7816
06/13/2020 20H,7776
06/13/2020 19H,7827
06/13/2020 18H,7775
06/13/2020 17H,7701
06/13/2020 16H,7574
06/13/2020 15H,7146
06/13/2020 14H,6995
06/13/2020 13H,6850
06/13/2020 12H,6752
06/13/2020 11H,6676
06/13/2020 10H,6599
06/13/2020 09H,6595
