Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
16:49:57 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
12/4/2019 11H,93358
12/4/2019 10H,88860
12/4/2019 09H,87333
12/4/2019 08H,86520
12/4/2019 07H,88655
12/4/2019 06H,88611
12/4/2019 05H,94506
12/4/2019 04H,98228
12/4/2019 03H,102124
12/4/2019 02H,105378
12/4/2019 01H,106778
12/4/2019 00H,105019
12/3/2019 23H,101648
12/3/2019 22H,97731
12/3/2019 21H,94634
12/3/2019 20H,93621
12/3/2019 19H,95920
12/3/2019 18H,98951
12/3/2019 17H,101480
12/3/2019 16H,105313
12/3/2019 15H,106927
12/3/2019 14H,109105
12/3/2019 13H,107789
12/3/2019 12H,101282
12/3/2019 11H,95474
12/3/2019 10H,91467
12/3/2019 09H,89995
12/3/2019 08H,89842
12/3/2019 07H,90926
12/3/2019 06H,94599
12/3/2019 05H,92688
12/3/2019 04H,102975
12/3/2019 03H,106700
12/3/2019 02H,110567
12/3/2019 01H,114169
12/3/2019 00H,113172
12/2/2019 23H,108324
12/2/2019 22H,106357
12/2/2019 21H,105091
12/2/2019 20H,106693
12/2/2019 19H,108863
12/2/2019 18H,110680
12/2/2019 17H,111584
12/2/2019 16H,112528
12/2/2019 15H,113123
12/2/2019 14H,112548
12/2/2019 13H,107605
12/2/2019 12H,99330
12/2/2019 11H,90257
12/2/2019 10H,83769
12/2/2019 09H,81674
12/2/2019 08H,81473
12/2/2019 07H,81526
12/2/2019 06H,83699
12/2/2019 05H,87061
12/2/2019 04H,92337
12/2/2019 03H,96478
12/2/2019 02H,99124
12/2/2019 01H,99487
12/2/2019 00H,97633
12/1/2019 23H,92132
12/1/2019 22H,88918
12/1/2019 21H,85138
12/1/2019 20H,84632
12/1/2019 19H,83459
12/1/2019 18H,84218
12/1/2019 17H,83222
12/1/2019 16H,82180
12/1/2019 15H,79766
12/1/2019 14H,77316
12/1/2019 13H,72355
12/1/2019 12H,69506
12/1/2019 11H,67324
12/1/2019 10H,66773
12/1/2019 09H,67567
12/1/2019 08H,68926
12/1/2019 07H,71017
12/1/2019 06H,74875
12/1/2019 05H,78887
12/1/2019 04H,81331
12/1/2019 03H,83135
12/1/2019 02H,84081
12/1/2019 01H,87145
12/1/2019 00H,86661
11/30/2019 23H,84135
11/30/2019 22H,81553
11/30/2019 21H,79868
11/30/2019 20H,80127
11/30/2019 19H,81941
11/30/2019 18H,81024
11/30/2019 17H,81615
11/30/2019 16H,82532
11/30/2019 15H,81473
11/30/2019 14H,78535
11/30/2019 13H,74838
11/30/2019 12H,71809
11/30/2019 11H,70148
11/30/2019 10H,69381
11/30/2019 09H,70859
11/30/2019 08H,72544
11/30/2019 07H,74582
11/30/2019 06H,78216
11/30/2019 05H,81501
11/30/2019 04H,87817
11/30/2019 03H,92895
11/30/2019 02H,95167
11/30/2019 01H,96050
11/30/2019 00H,95304
11/29/2019 23H,93857
11/29/2019 22H,93087
11/29/2019 21H,91813
11/29/2019 20H,90587
11/29/2019 19H,90832
11/29/2019 18H,94086
11/29/2019 17H,96739
11/29/2019 16H,98282
11/29/2019 15H,98566
11/29/2019 14H,97816
11/29/2019 13H,95816
11/29/2019 12H,92640
11/29/2019 11H,88140
11/29/2019 10H,84046
11/29/2019 09H,83294
11/29/2019 08H,82717
11/29/2019 07H,84839
11/29/2019 06H,83036
11/29/2019 05H,84927
11/29/2019 04H,88008
11/29/2019 03H,88179
11/29/2019 02H,90311
11/29/2019 01H,91024
11/29/2019 00H,90040
11/28/2019 23H,89491
11/28/2019 22H,88638
11/28/2019 21H,87453
11/28/2019 20H,88376
11/28/2019 19H,91458
11/28/2019 18H,95050
11/28/2019 17H,96579
11/28/2019 16H,96295
11/28/2019 15H,92534
11/28/2019 14H,87059
11/28/2019 13H,83374
11/28/2019 12H,79719
11/28/2019 11H,76193
11/28/2019 10H,74727
11/28/2019 09H,75351
11/28/2019 08H,76127
11/28/2019 07H,78048
11/28/2019 06H,81588
11/28/2019 05H,85771
11/28/2019 04H,89259
11/28/2019 03H,91898
11/28/2019 02H,93870
11/28/2019 01H,95255
11/28/2019 00H,95825
11/27/2019 23H,92867
11/27/2019 22H,90621
11/27/2019 21H,89025
11/27/2019 20H,90626
11/27/2019 19H,92085
11/27/2019 18H,93408
11/27/2019 17H,94122
11/27/2019 16H,94565
11/27/2019 15H,93683
11/27/2019 14H,90313
11/27/2019 13H,85436
11/27/2019 12H,79653
11/27/2019 11H,75544
11/27/2019 10H,73301
11/27/2019 09H,72686
11/27/2019 08H,73689
11/27/2019 07H,76286
11/27/2019 06H,78161
11/27/2019 05H,83277
11/27/2019 04H,86012
11/27/2019 03H,89964
11/27/2019 02H,92533
11/27/2019 01H,93644
11/27/2019 00H,94678
11/26/2019 23H,92543
11/26/2019 22H,91169
11/26/2019 21H,89026
11/26/2019 20H,90475
11/26/2019 19H,92099
11/26/2019 18H,93157
11/26/2019 17H,94097
11/26/2019 16H,95292
11/26/2019 15H,96244
11/26/2019 14H,97299
11/26/2019 13H,95979
11/26/2019 12H,91826
11/26/2019 11H,86633
11/26/2019 10H,82354
11/26/2019 09H,80206
11/26/2019 08H,79648
11/26/2019 07H,80891
11/26/2019 06H,82816
11/26/2019 05H,85609
11/26/2019 04H,89470
11/26/2019 03H,95314
11/26/2019 02H,99161
11/26/2019 01H,101293
11/26/2019 00H,100253
11/25/2019 23H,95535
11/25/2019 22H,91184
11/25/2019 21H,89431
11/25/2019 20H,89235
11/25/2019 19H,89679
11/25/2019 18H,91227
11/25/2019 17H,95961
11/25/2019 16H,97997
11/25/2019 15H,98969
11/25/2019 14H,100602
11/25/2019 13H,101549
11/25/2019 12H,96547
11/25/2019 11H,89161
11/25/2019 10H,83599
11/25/2019 09H,80232
11/25/2019 08H,79407
11/25/2019 07H,80832
11/25/2019 06H,81698
11/25/2019 05H,88142
11/25/2019 04H,90527
11/25/2019 03H,94081
11/25/2019 02H,97871
11/25/2019 01H,100384
11/25/2019 00H,100227
11/24/2019 23H,93534
11/24/2019 22H,88971
11/24/2019 21H,86687
11/24/2019 20H,88394
11/24/2019 19H,91158
11/24/2019 18H,95034
11/24/2019 17H,98524
11/24/2019 16H,100474
11/24/2019 15H,99558
11/24/2019 14H,98388
11/24/2019 13H,94314
11/24/2019 12H,88908
11/24/2019 11H,83478
11/24/2019 10H,81938
11/24/2019 09H,81585
11/24/2019 08H,82012
11/24/2019 07H,85362
11/24/2019 06H,86402
11/24/2019 05H,92957
11/24/2019 04H,92328
11/24/2019 03H,95626
11/24/2019 02H,98710
11/24/2019 01H,101502
11/24/2019 00H,101648
11/23/2019 23H,98280
11/23/2019 22H,94669
11/23/2019 21H,93385
11/23/2019 20H,94406
11/23/2019 19H,97560
11/23/2019 18H,98317
11/23/2019 17H,100344
11/23/2019 16H,100049
11/23/2019 15H,97400
11/23/2019 14H,94522
11/23/2019 13H,91142
11/23/2019 12H,87261
11/23/2019 11H,85081
11/23/2019 10H,83941
11/23/2019 09H,84116
11/23/2019 08H,85229
11/23/2019 07H,88331
11/23/2019 06H,91322
11/23/2019 05H,90092
11/23/2019 04H,97584
11/23/2019 03H,102116
11/23/2019 02H,105994
11/23/2019 01H,107524
11/23/2019 00H,107628
11/22/2019 23H,105322
11/22/2019 22H,102510
11/22/2019 21H,101440
11/22/2019 20H,102151
11/22/2019 19H,103758
11/22/2019 18H,105546
11/22/2019 17H,107621
11/22/2019 16H,108311
11/22/2019 15H,107823
11/22/2019 14H,105343
11/22/2019 13H,102033
11/22/2019 12H,95491
11/22/2019 11H,88180
11/22/2019 10H,82597
11/22/2019 09H,80719
11/22/2019 08H,79958
11/22/2019 07H,81885
11/22/2019 06H,90612
11/22/2019 05H,99137
11/22/2019 04H,99498
11/22/2019 03H,102896
11/22/2019 02H,106040
11/22/2019 01H,107060
11/22/2019 00H,107976
11/21/2019 23H,104422
11/21/2019 22H,100497
11/21/2019 21H,98009
11/21/2019 20H,98666
11/21/2019 19H,99800
11/21/2019 18H,100430
11/21/2019 17H,99929
11/21/2019 16H,100682
11/21/2019 15H,101555
11/21/2019 14H,101536
11/21/2019 13H,100414
11/21/2019 12H,95203
11/21/2019 11H,88715
11/21/2019 10H,83879
11/21/2019 09H,83158
11/21/2019 08H,83473
11/21/2019 07H,84066
11/21/2019 06H,87450
11/21/2019 05H,94623
11/21/2019 04H,97611
11/21/2019 03H,101197
11/21/2019 02H,104005
11/21/2019 01H,105696
11/21/2019 00H,104796
11/20/2019 23H,101117
11/20/2019 22H,98186
11/20/2019 21H,95626
11/20/2019 20H,95153
11/20/2019 19H,96122
11/20/2019 18H,97380
11/20/2019 17H,99283
11/20/2019 16H,100302
11/20/2019 15H,101830
11/20/2019 14H,102573
11/20/2019 13H,100620
11/20/2019 12H,95455
11/20/2019 11H,89967
11/20/2019 10H,87048
11/20/2019 09H,86281
11/20/2019 08H,86584
11/20/2019 07H,87831
11/20/2019 06H,92107
11/20/2019 05H,100201
11/20/2019 04H,105166
11/20/2019 03H,110343
11/20/2019 02H,112570
11/20/2019 01H,113988
11/20/2019 00H,115070
11/19/2019 23H,112137
11/19/2019 22H,108486
11/19/2019 21H,107316
11/19/2019 20H,107045
11/19/2019 19H,108551
11/19/2019 18H,112037
11/19/2019 17H,114620
11/19/2019 16H,116965
11/19/2019 15H,117155
11/19/2019 14H,117450
11/19/2019 13H,115078
11/19/2019 12H,108721
11/19/2019 11H,101519
11/19/2019 10H,96920
11/19/2019 09H,95892
11/19/2019 08H,95811
11/19/2019 07H,98541
11/19/2019 06H,102338
11/19/2019 05H,105489
11/19/2019 04H,112459
11/19/2019 03H,115799
11/19/2019 02H,118127
11/19/2019 01H,120219
11/19/2019 00H,119395
11/18/2019 23H,116191
11/18/2019 22H,113832
11/18/2019 21H,113321
11/18/2019 20H,113509
11/18/2019 19H,113630
11/18/2019 18H,115069
11/18/2019 17H,115680
11/18/2019 16H,115561
11/18/2019 15H,115462
11/18/2019 14H,116029
11/18/2019 13H,113580
11/18/2019 12H,106912
11/18/2019 11H,100007
11/18/2019 10H,94912
11/18/2019 09H,93023
11/18/2019 08H,92761
11/18/2019 07H,95811
11/18/2019 06H,100149
11/18/2019 05H,107813
11/18/2019 04H,112322
11/18/2019 03H,116409
11/18/2019 02H,118606
11/18/2019 01H,118582
11/18/2019 00H,115988
11/17/2019 23H,108889
11/17/2019 22H,104422
11/17/2019 21H,101811
11/17/2019 20H,101336
11/17/2019 19H,101933
11/17/2019 18H,102787
11/17/2019 17H,104355
11/17/2019 16H,106146
11/17/2019 15H,107651
11/17/2019 14H,107853
11/17/2019 13H,105667
11/17/2019 12H,100932
11/17/2019 11H,96623
11/17/2019 10H,94729
11/17/2019 09H,93216
11/17/2019 08H,92979
11/17/2019 07H,93612
11/17/2019 06H,95122
11/17/2019 05H,100323
11/17/2019 04H,100180
11/17/2019 03H,102326
11/17/2019 02H,103576
11/17/2019 01H,105293
11/17/2019 00H,104030
11/16/2019 23H,98278
11/16/2019 22H,94500
11/16/2019 21H,92887
11/16/2019 20H,93774
11/16/2019 19H,96201
11/16/2019 18H,98496
11/16/2019 17H,103099
11/16/2019 16H,105967
11/16/2019 15H,106790
11/16/2019 14H,106197
11/16/2019 13H,104319
11/16/2019 12H,101910
11/16/2019 11H,99089
11/16/2019 10H,97214
11/16/2019 09H,98003
11/16/2019 08H,98715
11/16/2019 07H,100035
11/16/2019 06H,102295
11/16/2019 05H,106404
11/16/2019 04H,106146
11/16/2019 03H,108811
11/16/2019 02H,111108
11/16/2019 01H,113782
11/16/2019 00H,114699
11/15/2019 23H,112281
11/15/2019 22H,109982
11/15/2019 21H,110827
11/15/2019 20H,114317
11/15/2019 19H,116403
11/15/2019 18H,120064
11/15/2019 17H,124547
11/15/2019 16H,127781
11/15/2019 15H,128804
11/15/2019 14H,128290
11/15/2019 13H,125269
11/15/2019 12H,118739
11/15/2019 11H,111540
11/15/2019 10H,106921
11/15/2019 09H,105578
11/15/2019 08H,105983
11/15/2019 07H,108733
11/15/2019 06H,112681
11/15/2019 05H,122600
11/15/2019 04H,126011
11/15/2019 03H,130687
11/15/2019 02H,133858
11/15/2019 01H,135599
11/15/2019 00H,135701
11/14/2019 23H,133568
11/14/2019 22H,129298
11/14/2019 21H,128608
11/14/2019 20H,128672
11/14/2019 19H,129408
11/14/2019 18H,130536
11/14/2019 17H,133014
11/14/2019 16H,135577
11/14/2019 15H,136307
11/14/2019 14H,135893
11/14/2019 13H,133002
11/14/2019 12H,128481
11/14/2019 11H,124679
11/14/2019 10H,122918
11/14/2019 09H,123793
11/14/2019 08H,125975
11/14/2019 07H,129099
11/14/2019 06H,133288
11/14/2019 05H,135932
11/14/2019 04H,139586
11/14/2019 03H,140677
11/14/2019 02H,140837
11/14/2019 01H,140786
11/14/2019 00H,138684
11/13/2019 23H,134203
11/13/2019 22H,129486
11/13/2019 21H,127070
11/13/2019 20H,127222
11/13/2019 19H,127017
11/13/2019 18H,127595
11/13/2019 17H,128963
11/13/2019 16H,129115
11/13/2019 15H,130233
11/13/2019 14H,131258
11/13/2019 13H,130481
11/13/2019 12H,127510
11/13/2019 11H,123856
11/13/2019 10H,121141
11/13/2019 09H,122105
11/13/2019 08H,122879
11/13/2019 07H,123612
11/13/2019 06H,125491
11/13/2019 05H,115920
11/13/2019 04H,128788
11/13/2019 03H,130463
11/13/2019 02H,131357
11/13/2019 01H,132342
11/13/2019 00H,132080
11/12/2019 23H,129942
11/12/2019 22H,128496
11/12/2019 21H,128049
11/12/2019 20H,129354
11/12/2019 19H,130859
11/12/2019 18H,131903
11/12/2019 17H,132405
11/12/2019 16H,132475
11/12/2019 15H,131152
11/12/2019 14H,129863
11/12/2019 13H,126950
11/12/2019 12H,121398
11/12/2019 11H,114446
11/12/2019 10H,107671
11/12/2019 09H,103913
11/12/2019 08H,103250
11/12/2019 07H,104872
11/12/2019 06H,107543
11/12/2019 05H,109223
11/12/2019 04H,114820
11/12/2019 03H,119386
11/12/2019 02H,121502
11/12/2019 01H,122899
11/12/2019 00H,120736
11/11/2019 23H,115688
11/11/2019 22H,112051
11/11/2019 21H,110205
11/11/2019 20H,108971
11/11/2019 19H,108109
11/11/2019 18H,109960
11/11/2019 17H,110678
11/11/2019 16H,110978
11/11/2019 15H,109885
11/11/2019 14H,110252
11/11/2019 13H,108118
11/11/2019 12H,98893
11/11/2019 11H,92331
11/11/2019 10H,85830
11/11/2019 09H,82525
11/11/2019 08H,82497
11/11/2019 07H,82899
11/11/2019 06H,85716
11/11/2019 05H,93757
11/11/2019 04H,94211
11/11/2019 03H,97469
11/11/2019 02H,101629
11/11/2019 01H,105958
11/11/2019 00H,105515
11/10/2019 23H,101164
11/10/2019 22H,97722
11/10/2019 21H,96409
11/10/2019 20H,98362
11/10/2019 19H,99435
11/10/2019 18H,100601
11/10/2019 17H,100437
11/10/2019 16H,101630
11/10/2019 15H,100713
11/10/2019 14H,99330
11/10/2019 13H,98029
11/10/2019 12H,97237
11/10/2019 11H,93784
11/10/2019 10H,89927
11/10/2019 09H,87933
11/10/2019 08H,88029
11/10/2019 07H,89319
11/10/2019 06H,92635
11/10/2019 05H,100770
11/10/2019 04H,100538
11/10/2019 03H,104698
11/10/2019 02H,109616
11/10/2019 01H,114931
11/10/2019 00H,116310
11/9/2019 23H,113729
11/9/2019 22H,109841
11/9/2019 21H,107465
11/9/2019 20H,107342
11/9/2019 19H,109676
11/9/2019 18H,112751
11/9/2019 17H,115776
11/9/2019 16H,115644
11/9/2019 15H,114922
11/9/2019 14H,113841
11/9/2019 13H,111021
11/9/2019 12H,106768
11/9/2019 11H,105271
11/9/2019 10H,103587
11/9/2019 09H,103237
11/9/2019 08H,103020
11/9/2019 07H,104100
11/9/2019 06H,106041
11/9/2019 05H,105260
11/9/2019 04H,112212
11/9/2019 03H,116461
11/9/2019 02H,119244
11/9/2019 01H,120549
11/9/2019 00H,120968
11/8/2019 23H,118037
11/8/2019 22H,114642
11/8/2019 21H,113939
11/8/2019 20H,113967
11/8/2019 19H,114183
11/8/2019 18H,114449
11/8/2019 17H,115646
11/8/2019 16H,117156
11/8/2019 15H,117683
11/8/2019 14H,118418
11/8/2019 13H,116122
11/8/2019 12H,111889
11/8/2019 11H,108034
11/8/2019 10H,105831
11/8/2019 09H,103870
11/8/2019 08H,104300
11/8/2019 07H,105348
11/8/2019 06H,108054
11/8/2019 05H,109652
11/8/2019 04H,116636
11/8/2019 03H,120210
11/8/2019 02H,122085
11/8/2019 01H,122196
11/8/2019 00H,120952
11/7/2019 23H,118697
11/7/2019 22H,117542
11/7/2019 21H,117222
11/7/2019 20H,116708
11/7/2019 19H,116065
11/7/2019 18H,116163
11/7/2019 17H,115580
11/7/2019 16H,114437
11/7/2019 15H,114042
11/7/2019 14H,111587
11/7/2019 13H,106389
11/7/2019 12H,99638
11/7/2019 11H,93098
11/7/2019 10H,88474
11/7/2019 09H,86993
11/7/2019 08H,85972
11/7/2019 07H,87719
11/7/2019 06H,91228
11/7/2019 05H,97292
11/7/2019 04H,102236
11/7/2019 03H,108860
11/7/2019 02H,111853
11/7/2019 01H,113557
11/7/2019 00H,113423
11/6/2019 23H,111285
11/6/2019 22H,108746
11/6/2019 21H,107856
11/6/2019 20H,107163
11/6/2019 19H,106525
11/6/2019 18H,106046
11/6/2019 17H,105941
11/6/2019 16H,108318
11/6/2019 15H,109498
11/6/2019 14H,108528
11/6/2019 13H,105952
11/6/2019 12H,100795
11/6/2019 11H,94789
11/6/2019 10H,89814
11/6/2019 09H,88291
11/6/2019 08H,88786
11/6/2019 07H,91623
11/6/2019 06H,96981
11/6/2019 05H,102250
11/6/2019 04H,109535
11/6/2019 03H,113453
11/6/2019 02H,115226
11/6/2019 01H,116344
11/6/2019 00H,116241
11/5/2019 23H,113830
11/5/2019 22H,111377
11/5/2019 21H,111163
11/5/2019 20H,110883
11/5/2019 19H,109646
11/5/2019 18H,109263
11/5/2019 17H,109844
11/5/2019 16H,111094
11/5/2019 15H,111509
11/5/2019 14H,111085
11/5/2019 13H,108183
11/5/2019 12H,102073
11/5/2019 11H,94949
11/5/2019 10H,89990
11/5/2019 09H,88409
11/5/2019 08H,87908
11/5/2019 07H,87623
11/5/2019 06H,89312
11/5/2019 05H,90928
11/5/2019 04H,98948
11/5/2019 03H,104283
11/5/2019 02H,107965
11/5/2019 01H,111167
11/5/2019 00H,111876
11/4/2019 23H,108354
11/4/2019 22H,106028
11/4/2019 21H,104209
11/4/2019 20H,102794
11/4/2019 19H,101525
11/4/2019 18H,103130
11/4/2019 17H,105320
11/4/2019 16H,107570
11/4/2019 15H,106602
11/4/2019 14H,104095
11/4/2019 13H,99325
11/4/2019 12H,92860
11/4/2019 11H,87760
11/4/2019 10H,85499
11/4/2019 09H,83614
11/4/2019 08H,82138
11/4/2019 07H,83667
11/4/2019 06H,77857
11/4/2019 05H,86456
11/4/2019 04H,89980
11/4/2019 03H,92600
11/4/2019 02H,96958
11/4/2019 01H,100308
11/4/2019 00H,99713
11/3/2019 23H,92134
11/3/2019 22H,88107
11/3/2019 21H,84264
11/3/2019 20H,82074
11/3/2019 19H,81240
11/3/2019 18H,82766
11/3/2019 17H,85749
11/3/2019 16H,89640
11/3/2019 15H,92514
11/3/2019 14H,91033
11/3/2019 13H,89791
11/3/2019 12H,88405
11/3/2019 11H,85816
11/3/2019 10H,82299
11/3/2019 09H,80694
11/3/2019 08H,81054
11/3/2019 07H,82444
11/3/2019 06H,82485
11/3/2019 05H,84944
11/3/2019 04H,91451
11/3/2019 03H,95569
11/3/2019 02H,97755
11/3/2019 01H,100733
11/3/2019 00H,99609
11/2/2019 23H,94453
11/2/2019 22H,87410
11/2/2019 21H,84215
11/2/2019 20H,86023
11/2/2019 19H,86779
11/2/2019 18H,90310
11/2/2019 17H,94717
11/2/2019 16H,99073
11/2/2019 15H,100599
11/2/2019 14H,99817
11/2/2019 13H,96766
11/2/2019 12H,93077
11/2/2019 11H,88468
11/2/2019 10H,85803
11/2/2019 09H,84601
11/2/2019 08H,83610
11/2/2019 07H,84094
11/2/2019 06H,86949
11/2/2019 05H,89160
11/2/2019 04H,89235
11/2/2019 03H,93704
11/2/2019 02H,97645
11/2/2019 01H,99210
11/2/2019 00H,98187
11/1/2019 23H,95219
11/1/2019 22H,93377
11/1/2019 21H,90392
11/1/2019 20H,89717
11/1/2019 19H,90999
11/1/2019 18H,94019
11/1/2019 17H,99277
11/1/2019 16H,102734
11/1/2019 15H,103216
11/1/2019 14H,102905
11/1/2019 13H,101969
11/1/2019 12H,97791
11/1/2019 11H,91366
11/1/2019 10H,85962
11/1/2019 09H,82974
11/1/2019 08H,82645
11/1/2019 07H,81420
11/1/2019 06H,82659
11/1/2019 05H,84885
11/1/2019 04H,89669
11/1/2019 03H,98550
11/1/2019 02H,104628
11/1/2019 01H,106215
11/1/2019 00H,106808
10/31/2019 23H,102806
10/31/2019 22H,99676
10/31/2019 21H,100422
10/31/2019 20H,101860
10/31/2019 19H,104091
10/31/2019 18H,106274
10/31/2019 17H,108475
10/31/2019 16H,109096
10/31/2019 15H,108155
10/31/2019 14H,106784
10/31/2019 13H,105358
10/31/2019 12H,101236
10/31/2019 11H,95073
10/31/2019 10H,87399
10/31/2019 09H,85058
10/31/2019 08H,83502
10/31/2019 07H,84626
10/31/2019 06H,88472
10/31/2019 05H,91270
10/31/2019 04H,96186
10/31/2019 03H,101930
10/31/2019 02H,105411
10/31/2019 01H,105759
10/31/2019 00H,103499
10/30/2019 23H,100396
10/30/2019 22H,98266
10/30/2019 21H,98989
10/30/2019 20H,98840
10/30/2019 19H,103382
10/30/2019 18H,104619
10/30/2019 17H,106468
10/30/2019 16H,107296
10/30/2019 15H,107725
10/30/2019 14H,107492
10/30/2019 13H,105948
10/30/2019 12H,101372
10/30/2019 11H,93423
10/30/2019 10H,84803
10/30/2019 09H,81546
10/30/2019 08H,80523
10/30/2019 07H,81406
10/30/2019 06H,84557
10/30/2019 05H,88905
10/30/2019 04H,91967
10/30/2019 03H,101590
10/30/2019 02H,105799
10/30/2019 01H,108272
10/30/2019 00H,107445
10/29/2019 23H,104683
10/29/2019 22H,103541
10/29/2019 21H,103701
10/29/2019 20H,105834
10/29/2019 19H,106682
10/29/2019 18H,107083
10/29/2019 17H,107778
10/29/2019 16H,107904
10/29/2019 15H,108319
10/29/2019 14H,107147
10/29/2019 13H,106456
10/29/2019 12H,101356
10/29/2019 11H,93863
10/29/2019 10H,85313
10/29/2019 09H,79079
10/29/2019 08H,77588
10/29/2019 07H,79719
10/29/2019 06H,83329
10/29/2019 05H,86642
10/29/2019 04H,89520
10/29/2019 03H,99108
10/29/2019 02H,103142
10/29/2019 01H,105439
10/29/2019 00H,105664
10/28/2019 23H,103526
10/28/2019 22H,101794
10/28/2019 21H,101574
10/28/2019 20H,100839
10/28/2019 19H,101141
10/28/2019 18H,101233
10/28/2019 17H,100689
10/28/2019 16H,100055
10/28/2019 15H,98025
10/28/2019 14H,96112
10/28/2019 13H,93566
10/28/2019 12H,88126
10/28/2019 11H,79409
10/28/2019 10H,70445
10/28/2019 09H,66332
10/28/2019 08H,65259
10/28/2019 07H,65415
10/28/2019 06H,67324
10/28/2019 05H,69881
10/28/2019 04H,73259
10/28/2019 03H,80000
10/28/2019 02H,84971
10/28/2019 01H,87426
10/28/2019 00H,86533
10/27/2019 23H,84215
10/27/2019 22H,81087
10/27/2019 21H,79575
10/27/2019 20H,78813
10/27/2019 19H,78577
10/27/2019 18H,78663
10/27/2019 17H,78091
10/27/2019 16H,77696
10/27/2019 15H,74807
10/27/2019 14H,71546
10/27/2019 13H,66807
10/27/2019 12H,63782
10/27/2019 11H,61146
10/27/2019 10H,59991
10/27/2019 09H,59761
10/27/2019 08H,60665
10/27/2019 07H,61813
10/27/2019 06H,63202
10/27/2019 05H,65882
10/27/2019 04H,73909
10/27/2019 03H,72162
10/27/2019 02H,76084
10/27/2019 01H,80229
10/27/2019 00H,82139
10/26/2019 23H,81817
10/26/2019 22H,80151
10/26/2019 21H,79739
10/26/2019 20H,80094
10/26/2019 19H,81220
10/26/2019 18H,82920
10/26/2019 17H,85344
10/26/2019 16H,88165
10/26/2019 15H,86960
10/26/2019 14H,84034
10/26/2019 13H,80903
10/26/2019 12H,76362
10/26/2019 11H,72311
10/26/2019 10H,70163
10/26/2019 09H,70160
10/26/2019 08H,70914
10/26/2019 07H,72189
10/26/2019 06H,75827
10/26/2019 05H,79935
10/26/2019 04H,86877
10/26/2019 03H,90854
10/26/2019 02H,94720
10/26/2019 01H,96786
10/26/2019 00H,94267
10/25/2019 23H,92572
10/25/2019 22H,91391
10/25/2019 21H,90857
10/25/2019 20H,91270
10/25/2019 19H,91001
10/25/2019 18H,91228
10/25/2019 17H,92424
10/25/2019 16H,93390
10/25/2019 15H,92481
10/25/2019 14H,91262
10/25/2019 13H,89675
10/25/2019 12H,85615
10/25/2019 11H,80352
10/25/2019 10H,75801
10/25/2019 09H,74181
10/25/2019 08H,75651
10/25/2019 07H,77807
10/25/2019 06H,80301
10/25/2019 05H,82813
10/25/2019 04H,85745
10/25/2019 03H,92294
10/25/2019 02H,96737
10/25/2019 01H,97248
10/25/2019 00H,96493
10/24/2019 23H,94458
10/24/2019 22H,93509
10/24/2019 21H,92921
10/24/2019 20H,91992
10/24/2019 19H,91293
10/24/2019 18H,92244
10/24/2019 17H,92431
